NCTId,0-50,51-100,101-200,201-500,501-1000,1001-10000,10000plus
NCT02206906,1,0,0,0,0,0,0
NCT02206724,1,0,0,0,0,0,0
NCT02206711,1,0,0,0,0,0,0
NCT02206685,0,1,0,0,0,0,0
NCT02206620,1,0,0,0,0,0,0
NCT02206594,1,0,0,0,0,0,0
NCT02206490,0,1,0,0,0,0,0
NCT02206464,1,0,0,0,0,0,0
NCT02206399,0,0,0,1,0,0,0
NCT02206386,0,0,0,0,0,1,0
NCT02206360,0,1,0,0,0,0,0
NCT02206152,1,0,0,0,0,0,0
NCT02206113,1,0,0,0,0,0,0
NCT02206100,1,0,0,0,0,0,0
NCT02206087,0,1,0,0,0,0,0
NCT02206061,0,0,0,1,0,0,0
NCT02206048,1,0,0,0,0,0,0
NCT02206035,1,0,0,0,0,0,0
NCT02206009,1,0,0,0,0,0,0
NCT02205918,1,0,0,0,0,0,0
NCT02205905,1,0,0,0,0,0,0
NCT02205840,0,0,0,1,0,0,0
NCT02205827,1,0,0,0,0,0,0
NCT02205801,1,0,0,0,0,0,0
NCT02205749,0,0,0,1,0,0,0
NCT02205736,0,0,0,1,0,0,0
NCT02205723,1,0,0,0,0,0,0
NCT02205697,1,0,0,0,0,0,0
NCT02205671,0,0,1,0,0,0,0
NCT02205658,0,0,0,0,0,1,0
NCT02205463,1,0,0,0,0,0,0
NCT02205346,0,0,1,0,0,0,0
NCT02205320,0,0,1,0,0,0,0
NCT02205229,1,0,0,0,0,0,0
NCT02205203,0,0,1,0,0,0,0
NCT02205177,1,0,0,0,0,0,0
NCT02205099,1,0,0,0,0,0,0
NCT02205086,1,0,0,0,0,0,0
NCT02205021,0,0,0,1,0,0,0
NCT02204969,0,1,0,0,0,0,0
NCT02204956,0,0,0,1,0,0,0
NCT02204943,1,0,0,0,0,0,0
NCT02204917,1,0,0,0,0,0,0
NCT02204813,1,0,0,0,0,0,0
NCT02204800,1,0,0,0,0,0,0
NCT02204735,1,0,0,0,0,0,0
NCT02204709,1,0,0,0,0,0,0
NCT02204696,1,0,0,0,0,0,0
NCT02204683,1,0,0,0,0,0,0
NCT02204631,0,1,0,0,0,0,0
NCT02204605,1,0,0,0,0,0,0
NCT02204579,1,0,0,0,0,0,0
NCT02204566,1,0,0,0,0,0,0
NCT02204540,1,0,0,0,0,0,0
NCT02204501,1,0,0,0,0,0,0
NCT02204462,1,0,0,0,0,0,0
NCT02204202,1,0,0,0,0,0,0
NCT02204150,0,1,0,0,0,0,0
NCT02204137,1,0,0,0,0,0,0
NCT02204124,1,0,0,0,0,0,0
NCT02204020,1,0,0,0,0,0,0
NCT02204007,1,0,0,0,0,0,0
NCT02203981,1,0,0,0,0,0,0
NCT02203955,1,0,0,0,0,0,0
NCT02203942,0,0,0,1,0,0,0
NCT02203825,1,0,0,0,0,0,0
NCT02203799,1,0,0,0,0,0,0
NCT02203747,0,1,0,0,0,0,0
NCT02203734,1,0,0,0,0,0,0
NCT02203669,0,1,0,0,0,0,0
NCT02203630,1,0,0,0,0,0,0
NCT02203591,0,0,0,0,0,1,0
NCT02203565,1,0,0,0,0,0,0
NCT02203526,0,1,0,0,0,0,0
NCT02203513,0,0,1,0,0,0,0
NCT02203305,1,0,0,0,0,0,0
NCT02203162,1,0,0,0,0,0,0
NCT02203136,1,0,0,0,0,0,0
NCT02203019,1,0,0,0,0,0,0
NCT02202915,1,0,0,0,0,0,0
NCT02202798,0,0,0,1,0,0,0
NCT02202772,1,0,0,0,0,0,0
NCT02202733,1,0,0,0,0,0,0
NCT02202681,1,0,0,0,0,0,0
NCT02202668,1,0,0,0,0,0,0
NCT02202590,0,1,0,0,0,0,0
NCT02202577,0,0,0,0,1,0,0
NCT02202499,0,1,0,0,0,0,0
NCT02202421,1,0,0,0,0,0,0
NCT02202369,1,0,0,0,0,0,0
NCT02202317,1,0,0,0,0,0,0
NCT02202226,0,1,0,0,0,0,0
NCT02202213,1,0,0,0,0,0,0
NCT02202187,1,0,0,0,0,0,0
NCT02202174,0,0,0,0,0,1,0
NCT02202109,0,0,0,0,1,0,0
NCT02202096,1,0,0,0,0,0,0
NCT02202070,1,0,0,0,0,0,0
NCT02202057,1,0,0,0,0,0,0
NCT02201979,1,0,0,0,0,0,0
NCT02201966,1,0,0,0,0,0,0
NCT02201849,0,0,1,0,0,0,0
NCT02201836,0,0,1,0,0,0,0
NCT02201810,0,0,0,0,0,1,0
NCT02201654,0,0,1,0,0,0,0
NCT02201563,1,0,0,0,0,0,0
NCT02201420,1,0,0,0,0,0,0
NCT02201394,1,0,0,0,0,0,0
NCT02201355,0,1,0,0,0,0,0
NCT02201303,1,0,0,0,0,0,0
NCT02201277,1,0,0,0,0,0,0
NCT02201069,0,1,0,0,0,0,0
NCT02201056,1,0,0,0,0,0,0
NCT02200848,1,0,0,0,0,0,0
NCT02200718,1,0,0,0,0,0,0
NCT02200562,1,0,0,0,0,0,0
NCT02200523,1,0,0,0,0,0,0
NCT02200510,0,1,0,0,0,0,0
NCT02200484,1,0,0,0,0,0,0
NCT02200458,0,1,0,0,0,0,0
NCT02200432,0,0,0,0,1,0,0
NCT02200341,0,1,0,0,0,0,0
NCT02200328,0,1,0,0,0,0,0
NCT02200276,0,0,0,0,1,0,0
NCT02200263,1,0,0,0,0,0,0
NCT02200224,0,0,0,1,0,0,0
NCT02200120,0,0,1,0,0,0,0
NCT02200003,0,1,0,0,0,0,0
NCT02199964,1,0,0,0,0,0,0
NCT02199925,1,0,0,0,0,0,0
NCT02199808,0,1,0,0,0,0,0
NCT02199795,1,0,0,0,0,0,0
NCT02199769,0,0,0,0,1,0,0
NCT02199756,1,0,0,0,0,0,0
NCT02199743,1,0,0,0,0,0,0
NCT02199652,1,0,0,0,0,0,0
NCT02199509,1,0,0,0,0,0,0
NCT02199496,1,0,0,0,0,0,0
NCT02199392,1,0,0,0,0,0,0
NCT02199366,1,0,0,0,0,0,0
NCT02199314,1,0,0,0,0,0,0
NCT02199223,1,0,0,0,0,0,0
NCT02199197,1,0,0,0,0,0,0
NCT02199184,1,0,0,0,0,0,0
NCT02199171,1,0,0,0,0,0,0
NCT02199041,1,0,0,0,0,0,0
NCT02199028,1,0,0,0,0,0,0
NCT02198963,1,0,0,0,0,0,0
NCT02198911,1,0,0,0,0,0,0
NCT02198859,1,0,0,0,0,0,0
NCT02198768,0,1,0,0,0,0,0
NCT02198755,0,1,0,0,0,0,0
NCT02198742,1,0,0,0,0,0,0
NCT02198677,1,0,0,0,0,0,0
NCT02198521,1,0,0,0,0,0,0
NCT02198235,0,1,0,0,0,0,0
NCT02198209,1,0,0,0,0,0,0
NCT02198196,0,1,0,0,0,0,0
NCT02198183,1,0,0,0,0,0,0
NCT02198170,1,0,0,0,0,0,0
NCT02198131,1,0,0,0,0,0,0
NCT02198092,1,0,0,0,0,0,0
NCT02198066,0,0,0,1,0,0,0
NCT02197988,0,1,0,0,0,0,0
NCT02197975,1,0,0,0,0,0,0
NCT02197845,0,0,0,1,0,0,0
NCT02197806,0,1,0,0,0,0,0
NCT02197767,1,0,0,0,0,0,0
NCT02197754,1,0,0,0,0,0,0
NCT02197715,0,1,0,0,0,0,0
NCT02197624,0,1,0,0,0,0,0
NCT02197520,1,0,0,0,0,0,0
NCT02197455,1,0,0,0,0,0,0
NCT02197429,1,0,0,0,0,0,0
NCT02197338,0,0,0,1,0,0,0
NCT02197286,1,0,0,0,0,0,0
NCT02197273,0,0,0,1,0,0,0
NCT02197104,1,0,0,0,0,0,0
NCT02197091,0,1,0,0,0,0,0
NCT02197078,0,0,0,0,0,0,1
NCT02197052,0,0,0,0,1,0,0
NCT02196935,0,0,0,0,0,1,0
NCT02196922,0,0,1,0,0,0,0
NCT02196844,0,1,0,0,0,0,0
NCT02196779,1,0,0,0,0,0,0
NCT02196714,1,0,0,0,0,0,0
NCT02196636,1,0,0,0,0,0,0
NCT02196584,0,1,0,0,0,0,0
NCT02196376,0,0,0,1,0,0,0
NCT02196311,1,0,0,0,0,0,0
NCT02196233,0,1,0,0,0,0,0
NCT02196220,1,0,0,0,0,0,0
NCT02196207,1,0,0,0,0,0,0
NCT02196051,1,0,0,0,0,0,0
NCT02196012,1,0,0,0,0,0,0
NCT02195999,1,0,0,0,0,0,0
NCT02195973,1,0,0,0,0,0,0
NCT02195895,1,0,0,0,0,0,0
NCT02195635,1,0,0,0,0,0,0
NCT02195622,0,1,0,0,0,0,0
NCT02195583,0,1,0,0,0,0,0
NCT02195401,1,0,0,0,0,0,0
NCT02195115,0,1,0,0,0,0,0
NCT02195063,0,0,0,0,0,1,0
NCT02195037,1,0,0,0,0,0,0
NCT02194933,1,0,0,0,0,0,0
NCT02194907,1,0,0,0,0,0,0
NCT02194816,0,0,0,0,0,1,0
NCT02194764,1,0,0,0,0,0,0
NCT02194751,1,0,0,0,0,0,0
NCT02194621,0,0,1,0,0,0,0
NCT02194530,0,1,0,0,0,0,0
NCT02194491,1,0,0,0,0,0,0
NCT02194478,0,0,1,0,0,0,0
NCT02194452,1,0,0,0,0,0,0
NCT02194439,0,0,0,1,0,0,0
NCT02194413,0,1,0,0,0,0,0
NCT02194387,0,0,0,1,0,0,0
NCT02194114,1,0,0,0,0,0,0
NCT02194049,1,0,0,0,0,0,0
NCT02193997,0,1,0,0,0,0,0
NCT02193932,1,0,0,0,0,0,0
NCT02193880,1,0,0,0,0,0,0
NCT02193763,0,0,1,0,0,0,0
NCT02193724,1,0,0,0,0,0,0
NCT02193685,0,0,0,1,0,0,0
NCT02193646,0,0,0,0,1,0,0
NCT02193542,0,0,0,1,0,0,0
NCT02193490,1,0,0,0,0,0,0
NCT02193425,0,0,1,0,0,0,0
NCT02193373,0,0,1,0,0,0,0
NCT02193347,1,0,0,0,0,0,0
NCT02193321,1,0,0,0,0,0,0
NCT02193295,0,1,0,0,0,0,0
NCT02193269,1,0,0,0,0,0,0
NCT02193256,1,0,0,0,0,0,0
NCT02193152,1,0,0,0,0,0,0
NCT02193100,1,0,0,0,0,0,0
NCT02192970,0,0,1,0,0,0,0
NCT02192918,0,1,0,0,0,0,0
NCT02192905,1,0,0,0,0,0,0
NCT02192879,1,0,0,0,0,0,0
NCT02192866,0,0,0,1,0,0,0
NCT02192827,0,0,0,1,0,0,0
NCT02192775,1,0,0,0,0,0,0
NCT02192762,0,1,0,0,0,0,0
NCT02192593,1,0,0,0,0,0,0
NCT02192541,1,0,0,0,0,0,0
NCT02192502,0,0,1,0,0,0,0
NCT02192411,0,1,0,0,0,0,0
NCT02192398,0,0,1,0,0,0,0
NCT02192359,0,1,0,0,0,0,0
NCT02192307,0,1,0,0,0,0,0
NCT02192281,0,0,0,0,0,1,0
NCT02192255,0,0,0,0,0,1,0
NCT02192203,0,0,0,1,0,0,0
NCT02192073,0,1,0,0,0,0,0
NCT02192021,0,1,0,0,0,0,0
NCT02191995,1,0,0,0,0,0,0
NCT02191982,1,0,0,0,0,0,0
NCT02191969,1,0,0,0,0,0,0
NCT02191956,0,0,1,0,0,0,0
NCT02191943,1,0,0,0,0,0,0
NCT02191592,1,0,0,0,0,0,0
NCT02191501,1,0,0,0,0,0,0
NCT02191488,0,0,0,0,1,0,0
NCT02191098,1,0,0,0,0,0,0
NCT02190968,0,0,0,1,0,0,0
NCT02190955,0,0,1,0,0,0,0
NCT02190916,0,0,0,0,1,0,0
NCT02190903,1,0,0,0,0,0,0
NCT02190877,1,0,0,0,0,0,0
NCT02190669,1,0,0,0,0,0,0
NCT02190643,1,0,0,0,0,0,0
NCT02190617,0,0,0,0,1,0,0
NCT02190591,0,0,0,1,0,0,0
NCT02190500,0,0,0,0,0,1,0
NCT02190474,1,0,0,0,0,0,0
NCT02190435,0,1,0,0,0,0,0
NCT02190279,0,0,1,0,0,0,0
NCT02190240,0,0,0,0,0,1,0
NCT02190097,1,0,0,0,0,0,0
NCT02190084,1,0,0,0,0,0,0
NCT02190045,1,0,0,0,0,0,0
NCT02190019,1,0,0,0,0,0,0
NCT02189980,0,0,0,1,0,0,0
NCT02189785,0,0,1,0,0,0,0
NCT02189720,1,0,0,0,0,0,0
NCT02189668,1,0,0,0,0,0,0
NCT02189642,0,0,0,0,1,0,0
NCT02189590,0,1,0,0,0,0,0
NCT02189525,0,0,0,1,0,0,0
NCT02189486,0,0,0,0,1,0,0
NCT02189434,1,0,0,0,0,0,0
NCT02189395,0,1,0,0,0,0,0
NCT02189382,0,1,0,0,0,0,0
NCT02189317,1,0,0,0,0,0,0
NCT02189304,0,1,0,0,0,0,0
NCT02189278,0,1,0,0,0,0,0
NCT02189187,0,1,0,0,0,0,0
NCT02189161,1,0,0,0,0,0,0
NCT02189122,0,1,0,0,0,0,0
NCT02189018,0,1,0,0,0,0,0
NCT02188875,0,1,0,0,0,0,0
NCT02188602,0,0,0,0,0,1,0
NCT02188576,0,1,0,0,0,0,0
NCT02188550,1,0,0,0,0,0,0
NCT02188511,1,0,0,0,0,0,0
NCT02188498,0,0,1,0,0,0,0
NCT02188485,0,1,0,0,0,0,0
NCT02188420,1,0,0,0,0,0,0
NCT02188199,0,0,0,0,0,1,0
NCT02188121,0,0,0,1,0,0,0
NCT02188017,1,0,0,0,0,0,0
NCT02187965,1,0,0,0,0,0,0
NCT02187952,1,0,0,0,0,0,0
NCT02187887,0,0,0,0,1,0,0
NCT02187822,1,0,0,0,0,0,0
NCT02187679,1,0,0,0,0,0,0
NCT02187666,0,0,0,0,0,1,0
NCT02187653,0,0,0,0,0,1,0
NCT02187445,1,0,0,0,0,0,0
NCT02187393,1,0,0,0,0,0,0
NCT02187341,1,0,0,0,0,0,0
NCT02187328,1,0,0,0,0,0,0
NCT02187237,1,0,0,0,0,0,0
NCT02187185,0,0,1,0,0,0,0
NCT02187172,1,0,0,0,0,0,0
NCT02187016,0,0,0,1,0,0,0
NCT02186938,0,1,0,0,0,0,0
NCT02186795,0,0,1,0,0,0,0
NCT02186743,0,1,0,0,0,0,0
NCT02186717,0,0,1,0,0,0,0
NCT02186600,0,0,0,1,0,0,0
NCT02186587,1,0,0,0,0,0,0
NCT02186535,1,0,0,0,0,0,0
NCT02186509,1,0,0,0,0,0,0
NCT02186457,0,0,1,0,0,0,0
NCT02186444,0,0,0,1,0,0,0
NCT02186197,0,0,1,0,0,0,0
NCT02186015,1,0,0,0,0,0,0
NCT02185742,0,0,1,0,0,0,0
NCT02185729,1,0,0,0,0,0,0
NCT02185612,0,0,0,0,1,0,0
NCT02185404,1,0,0,0,0,0,0
NCT02185248,0,0,1,0,0,0,0
NCT02185144,0,0,1,0,0,0,0
NCT02185131,1,0,0,0,0,0,0
NCT02185105,1,0,0,0,0,0,0
NCT02185092,1,0,0,0,0,0,0
NCT02185053,1,0,0,0,0,0,0
NCT02185001,1,0,0,0,0,0,0
NCT02184988,0,0,0,1,0,0,0
NCT02184832,1,0,0,0,0,0,0
NCT02184637,0,0,1,0,0,0,0
NCT02184546,0,1,0,0,0,0,0
NCT02184533,1,0,0,0,0,0,0
NCT02184520,1,0,0,0,0,0,0
NCT02184390,0,0,1,0,0,0,0
NCT02184208,0,0,0,1,0,0,0
NCT02184169,1,0,0,0,0,0,0
NCT02184156,1,0,0,0,0,0,0
NCT02184104,1,0,0,0,0,0,0
NCT02184026,1,0,0,0,0,0,0
NCT02183909,0,0,0,1,0,0,0
NCT02183896,1,0,0,0,0,0,0
NCT02183844,0,1,0,0,0,0,0
NCT02183818,0,0,0,0,1,0,0
NCT02183753,1,0,0,0,0,0,0
NCT02183272,0,1,0,0,0,0,0
NCT02182973,1,0,0,0,0,0,0
NCT02182947,1,0,0,0,0,0,0
NCT02182895,0,1,0,0,0,0,0
NCT02182687,0,1,0,0,0,0,0
NCT02182622,1,0,0,0,0,0,0
NCT02182089,1,0,0,0,0,0,0
NCT02181881,0,1,0,0,0,0,0
NCT02181790,1,0,0,0,0,0,0
NCT02181712,1,0,0,0,0,0,0
NCT02181647,0,0,0,1,0,0,0
NCT02181621,1,0,0,0,0,0,0
NCT02181595,1,0,0,0,0,0,0
NCT02181582,1,0,0,0,0,0,0
NCT02181569,0,0,1,0,0,0,0
NCT02181517,1,0,0,0,0,0,0
NCT02181491,1,0,0,0,0,0,0
NCT02181478,1,0,0,0,0,0,0
NCT02181426,0,0,1,0,0,0,0
NCT02181387,1,0,0,0,0,0,0
NCT02181283,0,0,0,0,1,0,0
NCT02181270,0,1,0,0,0,0,0
NCT02181231,1,0,0,0,0,0,0
NCT02181205,1,0,0,0,0,0,0
NCT02181179,1,0,0,0,0,0,0
NCT02181127,1,0,0,0,0,0,0
NCT02181010,0,0,0,0,1,0,0
NCT02180893,0,1,0,0,0,0,0
NCT02180698,1,0,0,0,0,0,0
NCT02180672,0,0,0,1,0,0,0
NCT02180607,0,1,0,0,0,0,0
NCT02180451,1,0,0,0,0,0,0
NCT02180412,1,0,0,0,0,0,0
NCT02180308,1,0,0,0,0,0,0
NCT02180282,1,0,0,0,0,0,0
NCT02180243,0,0,1,0,0,0,0
NCT02180048,0,1,0,0,0,0,0
NCT02179944,0,1,0,0,0,0,0
NCT02179853,1,0,0,0,0,0,0
NCT02179840,1,0,0,0,0,0,0
NCT02179827,1,0,0,0,0,0,0
NCT02179749,0,0,1,0,0,0,0
NCT02179710,1,0,0,0,0,0,0
NCT02179515,1,0,0,0,0,0,0
NCT02179359,1,0,0,0,0,0,0
NCT02179333,1,0,0,0,0,0,0
NCT02179255,1,0,0,0,0,0,0
NCT02179242,1,0,0,0,0,0,0
NCT02179177,1,0,0,0,0,0,0
NCT02179034,0,1,0,0,0,0,0
NCT02178995,0,1,0,0,0,0,0
NCT02178865,1,0,0,0,0,0,0
NCT02178813,1,0,0,0,0,0,0
NCT02178787,0,1,0,0,0,0,0
NCT02178709,1,0,0,0,0,0,0
NCT02178696,1,0,0,0,0,0,0
NCT02178683,1,0,0,0,0,0,0
NCT02178644,1,0,0,0,0,0,0
NCT02178605,0,0,0,1,0,0,0
NCT02178566,1,0,0,0,0,0,0
NCT02178553,0,0,1,0,0,0,0
NCT02178345,0,0,1,0,0,0,0
NCT02178254,1,0,0,0,0,0,0
NCT02178228,0,0,0,0,0,1,0
NCT02178189,0,1,0,0,0,0,0
NCT02178176,0,1,0,0,0,0,0
NCT02178072,1,0,0,0,0,0,0
NCT02178046,1,0,0,0,0,0,0
NCT02178020,0,0,0,1,0,0,0
NCT02177916,0,1,0,0,0,0,0
NCT02177877,1,0,0,0,0,0,0
NCT02177864,0,1,0,0,0,0,0
NCT02177773,0,0,0,1,0,0,0
NCT02177760,1,0,0,0,0,0,0
NCT02177669,0,1,0,0,0,0,0
NCT02177656,0,1,0,0,0,0,0
NCT02177617,1,0,0,0,0,0,0
NCT02177591,0,1,0,0,0,0,0
NCT02177513,1,0,0,0,0,0,0
NCT02177292,1,0,0,0,0,0,0
NCT02177266,1,0,0,0,0,0,0
NCT02177058,0,0,0,1,0,0,0
NCT02176980,0,0,1,0,0,0,0
NCT02176915,0,0,1,0,0,0,0
NCT02176902,0,1,0,0,0,0,0
NCT02176837,1,0,0,0,0,0,0
NCT02176824,1,0,0,0,0,0,0
NCT02176785,1,0,0,0,0,0,0
NCT02176720,1,0,0,0,0,0,0
NCT02176694,1,0,0,0,0,0,0
NCT02176590,0,0,0,0,1,0,0
NCT02176473,1,0,0,0,0,0,0
NCT02176408,1,0,0,0,0,0,0
NCT02176382,0,1,0,0,0,0,0
NCT02176356,0,0,1,0,0,0,0
NCT02176317,1,0,0,0,0,0,0
NCT02176291,1,0,0,0,0,0,0
NCT02176252,0,1,0,0,0,0,0
NCT02176226,0,0,1,0,0,0,0
NCT02176161,0,1,0,0,0,0,0
NCT02176148,1,0,0,0,0,0,0
NCT02176135,1,0,0,0,0,0,0
NCT02176070,0,0,0,1,0,0,0
NCT02175745,1,0,0,0,0,0,0
NCT02175732,0,0,0,1,0,0,0
NCT02175680,1,0,0,0,0,0,0
NCT02175641,0,0,0,1,0,0,0
NCT02175628,1,0,0,0,0,0,0
NCT02175108,1,0,0,0,0,0,0
NCT02175082,1,0,0,0,0,0,0
NCT02174991,1,0,0,0,0,0,0
NCT02174783,1,0,0,0,0,0,0
NCT02174718,1,0,0,0,0,0,0
NCT02174679,1,0,0,0,0,0,0
NCT02174640,1,0,0,0,0,0,0
NCT02174562,0,0,1,0,0,0,0
NCT02174497,1,0,0,0,0,0,0
NCT02174406,0,0,0,0,0,1,0
NCT02174393,1,0,0,0,0,0,0
NCT02174250,1,0,0,0,0,0,0
NCT02174224,0,0,0,0,1,0,0
NCT02174198,1,0,0,0,0,0,0
NCT02174055,0,0,0,1,0,0,0
NCT02174016,1,0,0,0,0,0,0
NCT02174003,1,0,0,0,0,0,0
NCT02173808,1,0,0,0,0,0,0
NCT02173626,1,0,0,0,0,0,0
NCT02173561,0,0,0,1,0,0,0
NCT02173548,1,0,0,0,0,0,0
NCT02173522,1,0,0,0,0,0,0
NCT02173366,1,0,0,0,0,0,0
NCT02173353,1,0,0,0,0,0,0
NCT02173249,1,0,0,0,0,0,0
NCT02173236,1,0,0,0,0,0,0
NCT02173223,1,0,0,0,0,0,0
NCT02173119,1,0,0,0,0,0,0
NCT02173080,0,0,0,0,1,0,0
NCT02173015,0,0,1,0,0,0,0
NCT02172846,1,0,0,0,0,0,0
NCT02172664,1,0,0,0,0,0,0
NCT02172651,0,1,0,0,0,0,0
NCT02172625,1,0,0,0,0,0,0
NCT02172612,1,0,0,0,0,0,0
NCT02172001,1,0,0,0,0,0,0
NCT02171273,1,0,0,0,0,0,0
NCT02171221,1,0,0,0,0,0,0
NCT02171104,0,1,0,0,0,0,0
NCT02171091,1,0,0,0,0,0,0
NCT02171078,0,0,0,0,0,0,1
NCT02170870,0,0,1,0,0,0,0
NCT02170779,1,0,0,0,0,0,0
NCT02170753,1,0,0,0,0,0,0
NCT02170558,1,0,0,0,0,0,0
NCT02170545,0,1,0,0,0,0,0
NCT02170493,1,0,0,0,0,0,0
NCT02170480,1,0,0,0,0,0,0
NCT02170389,1,0,0,0,0,0,0
NCT02170350,1,0,0,0,0,0,0
NCT02170298,1,0,0,0,0,0,0
NCT02170272,1,0,0,0,0,0,0
NCT02170233,0,1,0,0,0,0,0
NCT02170220,1,0,0,0,0,0,0
NCT02170194,0,0,1,0,0,0,0
NCT02170181,0,0,0,0,0,1,0
NCT02170142,0,0,1,0,0,0,0
NCT02170051,0,1,0,0,0,0,0
NCT02169999,0,1,0,0,0,0,0
NCT02169947,0,0,0,1,0,0,0
NCT02169934,1,0,0,0,0,0,0
NCT02169869,1,0,0,0,0,0,0
NCT02169830,1,0,0,0,0,0,0
NCT02169804,1,0,0,0,0,0,0
NCT02169791,1,0,0,0,0,0,0
NCT02169752,1,0,0,0,0,0,0
NCT02169739,0,1,0,0,0,0,0
NCT02169726,1,0,0,0,0,0,0
NCT02169622,1,0,0,0,0,0,0
NCT02169505,1,0,0,0,0,0,0
NCT02169375,1,0,0,0,0,0,0
NCT02169310,0,1,0,0,0,0,0
NCT02169297,1,0,0,0,0,0,0
NCT02169219,1,0,0,0,0,0,0
NCT02169154,1,0,0,0,0,0,0
NCT02169089,0,0,1,0,0,0,0
NCT02169076,1,0,0,0,0,0,0
NCT02169063,1,0,0,0,0,0,0
NCT02168959,1,0,0,0,0,0,0
NCT02168933,1,0,0,0,0,0,0
NCT02168907,1,0,0,0,0,0,0
NCT02168855,0,0,0,0,1,0,0
NCT02168673,1,0,0,0,0,0,0
NCT02168660,0,0,1,0,0,0,0
NCT02168595,1,0,0,0,0,0,0
NCT02168504,1,0,0,0,0,0,0
NCT02168478,0,0,0,1,0,0,0
NCT02168465,1,0,0,0,0,0,0
NCT02168439,1,0,0,0,0,0,0
NCT02168400,1,0,0,0,0,0,0
NCT02168361,0,1,0,0,0,0,0
NCT02168309,1,0,0,0,0,0,0
NCT02168270,1,0,0,0,0,0,0
NCT02168257,1,0,0,0,0,0,0
NCT02168244,0,0,1,0,0,0,0
NCT02168205,0,1,0,0,0,0,0
NCT02168192,1,0,0,0,0,0,0
NCT02168179,1,0,0,0,0,0,0
NCT02168153,0,0,1,0,0,0,0
NCT02168088,0,1,0,0,0,0,0
NCT02168062,0,1,0,0,0,0,0
NCT02168049,1,0,0,0,0,0,0
NCT02168036,0,1,0,0,0,0,0
NCT02167958,1,0,0,0,0,0,0
NCT02167932,0,0,1,0,0,0,0
NCT02167919,1,0,0,0,0,0,0
NCT02167867,1,0,0,0,0,0,0
NCT02167750,1,0,0,0,0,0,0
NCT02167737,0,0,1,0,0,0,0
NCT02167607,1,0,0,0,0,0,0
NCT02167555,1,0,0,0,0,0,0
NCT02167451,1,0,0,0,0,0,0
NCT02167438,0,0,1,0,0,0,0
NCT02167412,0,1,0,0,0,0,0
NCT02167399,1,0,0,0,0,0,0
NCT02167373,0,0,1,0,0,0,0
NCT02167243,0,1,0,0,0,0,0
NCT02167204,1,0,0,0,0,0,0
NCT02167152,0,0,1,0,0,0,0
NCT02167035,1,0,0,0,0,0,0
NCT02167009,1,0,0,0,0,0,0
NCT02166983,1,0,0,0,0,0,0
NCT02166905,1,0,0,0,0,0,0
NCT02166879,0,0,0,0,1,0,0
NCT02166866,1,0,0,0,0,0,0
NCT02166762,1,0,0,0,0,0,0
NCT02166723,0,1,0,0,0,0,0
NCT02166632,1,0,0,0,0,0,0
NCT02166346,1,0,0,0,0,0,0
NCT02166255,1,0,0,0,0,0,0
NCT02166229,1,0,0,0,0,0,0
NCT02166190,1,0,0,0,0,0,0
NCT02166138,0,0,1,0,0,0,0
NCT02166099,0,0,0,1,0,0,0
NCT02166086,0,0,0,1,0,0,0
NCT02165839,0,0,1,0,0,0,0
NCT02165722,1,0,0,0,0,0,0
NCT02165709,1,0,0,0,0,0,0
NCT02165683,1,0,0,0,0,0,0
NCT02165657,1,0,0,0,0,0,0
NCT02165631,0,1,0,0,0,0,0
NCT02165605,1,0,0,0,0,0,0
NCT02165579,1,0,0,0,0,0,0
NCT02165540,0,1,0,0,0,0,0
NCT02165527,1,0,0,0,0,0,0
NCT02165436,0,1,0,0,0,0,0
NCT02165423,1,0,0,0,0,0,0
NCT02165332,0,1,0,0,0,0,0
NCT02165293,1,0,0,0,0,0,0
NCT02165254,1,0,0,0,0,0,0
NCT02165176,1,0,0,0,0,0,0
NCT02165163,1,0,0,0,0,0,0
NCT02165124,1,0,0,0,0,0,0
NCT02165111,1,0,0,0,0,0,0
NCT02165072,1,0,0,0,0,0,0
NCT02165059,0,0,1,0,0,0,0
NCT02165007,1,0,0,0,0,0,0
NCT02164942,1,0,0,0,0,0,0
NCT02164929,1,0,0,0,0,0,0
NCT02164851,0,0,0,1,0,0,0
NCT02164812,0,1,0,0,0,0,0
NCT02164734,0,0,1,0,0,0,0
NCT02164656,1,0,0,0,0,0,0
NCT02164591,1,0,0,0,0,0,0
NCT02164409,0,0,1,0,0,0,0
NCT02164383,1,0,0,0,0,0,0
NCT02164318,1,0,0,0,0,0,0
NCT02164305,1,0,0,0,0,0,0
NCT02164240,1,0,0,0,0,0,0
NCT02164097,1,0,0,0,0,0,0
NCT02164084,1,0,0,0,0,0,0
NCT02163967,1,0,0,0,0,0,0
NCT02163941,1,0,0,0,0,0,0
NCT02163928,1,0,0,0,0,0,0
NCT02163746,1,0,0,0,0,0,0
NCT02163707,1,0,0,0,0,0,0
NCT02163681,0,1,0,0,0,0,0
NCT02163668,1,0,0,0,0,0,0
NCT02163564,1,0,0,0,0,0,0
NCT02163473,0,1,0,0,0,0,0
NCT02163408,0,0,1,0,0,0,0
NCT02163369,1,0,0,0,0,0,0
NCT02163317,1,0,0,0,0,0,0
NCT02163239,1,0,0,0,0,0,0
NCT02163213,1,0,0,0,0,0,0
NCT02163148,1,0,0,0,0,0,0
NCT02163057,1,0,0,0,0,0,0
