,NCTId,0-50,51-100,101-200,201-500,501-1000,1001-10000,10000plus
5852,NCT00808353,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5853,NCT00341107,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5854,NCT00043706,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5855,NCT03293524,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5856,NCT01818791,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5857,NCT00133445,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5858,NCT01128166,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5859,NCT02759328,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5860,NCT00005493,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5861,NCT01241253,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5862,NCT01247974,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5863,NCT00370214,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5864,NCT00664898,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5865,NCT03157531,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5866,NCT00004025,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5867,NCT04227405,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5868,NCT01231945,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5869,NCT01829997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5870,NCT01105091,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5871,NCT03250338,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5872,NCT00221507,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5873,NCT01435512,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5874,NCT04307420,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5875,NCT03406104,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5876,NCT02139397,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5877,NCT01941862,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5878,NCT00392873,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5879,NCT03486561,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5880,NCT02236663,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5881,NCT02844543,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5882,NCT01513668,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5883,NCT01337063,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5884,NCT02749968,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5885,NCT01988402,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5886,NCT01830725,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5887,NCT01709786,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5888,NCT01628224,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5889,NCT01477710,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5890,NCT01477450,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5891,NCT00811954,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5892,NCT01947179,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5893,NCT03453554,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5894,NCT02253654,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5895,NCT04446442,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5896,NCT01845636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5897,NCT03030794,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5898,NCT00951171,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5899,NCT04302181,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5900,NCT03433261,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5901,NCT02807623,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5902,NCT02632422,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5903,NCT02325414,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5904,NCT02307916,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5905,NCT02198833,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5906,NCT02006433,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5907,NCT01928849,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5908,NCT01882244,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5909,NCT01832714,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5910,NCT01794078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5911,NCT01773655,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5912,NCT01518491,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5913,NCT01458561,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5914,NCT01434004,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5915,NCT01292876,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5916,NCT01239680,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5917,NCT01205646,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5918,NCT01177488,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5919,NCT01086475,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5920,NCT04021342,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5921,NCT02139722,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5922,NCT03662308,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5923,NCT01803048,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5924,NCT03341000,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5925,NCT01881815,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5926,NCT01750203,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5927,NCT02798458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5928,NCT01672541,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5929,NCT00270439,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5930,NCT04169412,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5931,NCT01213914,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5932,NCT02181062,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5933,NCT00628498,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5934,NCT03121027,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5935,NCT00397696,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5936,NCT04261842,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5937,NCT03736356,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5938,NCT02319967,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5939,NCT00643721,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5940,NCT00323921,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5941,NCT00633087,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5942,NCT03725332,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5943,NCT01673828,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5944,NCT01564524,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5945,NCT03685058,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5946,NCT04210076,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5947,NCT00542204,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5948,NCT00161252,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5949,NCT01011348,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5950,NCT03526146,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5951,NCT01652079,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5952,NCT00480779,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5953,NCT01537081,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5954,NCT00506389,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5955,NCT04255953,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5956,NCT02253147,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5957,NCT02267187,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5958,NCT00183833,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5959,NCT00962403,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5960,NCT04120584,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5961,NCT04073225,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5962,NCT00902603,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5963,NCT01559688,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5964,NCT02949115,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5965,NCT01078909,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5966,NCT00847574,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5967,NCT02632552,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5968,NCT02367521,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5969,NCT03763747,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5970,NCT02477124,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5971,NCT04162847,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5972,NCT03029884,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5973,NCT01871051,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5974,NCT04589611,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5975,NCT04587583,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5976,NCT04571008,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5977,NCT04517994,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5978,NCT04515212,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5979,NCT04512105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5980,NCT04363164,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5981,NCT04356859,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5982,NCT04293016,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5983,NCT04275973,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5984,NCT04249544,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5985,NCT04232670,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5986,NCT04171115,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5987,NCT04144257,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5988,NCT04140708,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5989,NCT04136548,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5990,NCT04051242,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5991,NCT04024878,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5992,NCT04001790,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5993,NCT03984487,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5994,NCT03927404,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5995,NCT03921658,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5996,NCT03900845,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5997,NCT03898271,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5998,NCT03873610,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5999,NCT03861390,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,NCT03851406,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6001,NCT03803332,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6002,NCT03789396,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6003,NCT03769259,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6004,NCT03763643,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6005,NCT03719495,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6006,NCT03708276,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6007,NCT03686813,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6008,NCT03673371,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6009,NCT03668873,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6010,NCT03621085,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6011,NCT03615196,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6012,NCT03552705,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,NCT03551678,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6014,NCT03535688,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6015,NCT03530163,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6016,NCT03463239,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6017,NCT03423394,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6018,NCT03418129,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6019,NCT03402035,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6020,NCT03390335,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6021,NCT03387553,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6022,NCT03366844,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6023,NCT03276195,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6024,NCT03266965,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6025,NCT03258658,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6026,NCT03230903,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6027,NCT03197922,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6028,NCT03197896,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6029,NCT03197675,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6030,NCT03150511,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6031,NCT03123224,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6032,NCT03110302,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6033,NCT03097978,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6034,NCT03082638,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6035,NCT03078530,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6036,NCT03023644,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6037,NCT02988401,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6038,NCT02960516,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6039,NCT02935621,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6040,NCT02922894,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6041,NCT02881944,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6042,NCT02871349,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6043,NCT02773056,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6044,NCT02721680,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6045,NCT02679560,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6046,NCT02657135,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6047,NCT02634944,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6048,NCT02611375,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6049,NCT02605876,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6050,NCT02574546,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6051,NCT02535949,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6052,NCT02506192,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6053,NCT02391025,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6054,NCT02378025,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6055,NCT02357836,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6056,NCT02353026,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6057,NCT02339220,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6058,NCT02318979,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6059,NCT02317640,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6060,NCT02303964,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6061,NCT02240329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6062,NCT02187198,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6063,NCT02168114,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6064,NCT02104713,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6065,NCT02058680,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,NCT02041715,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6067,NCT02025179,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6068,NCT02023996,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6069,NCT02019927,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6070,NCT02011542,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6071,NCT02006368,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6072,NCT01943825,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6073,NCT01879696,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6074,NCT01857128,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6075,NCT01847469,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6076,NCT01845740,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6077,NCT01828983,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6078,NCT01822301,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6079,NCT01820455,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6080,NCT01810276,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6081,NCT01763931,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6082,NCT01760785,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6083,NCT01758224,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6084,NCT01751737,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6085,NCT01728753,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6086,NCT01714349,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6087,NCT01701388,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6088,NCT01673594,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6089,NCT01648166,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6090,NCT01645722,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6091,NCT01638481,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6092,NCT01633892,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6093,NCT01593072,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6094,NCT01584037,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6095,NCT01566877,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6096,NCT01564407,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6097,NCT01547325,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6098,NCT01525680,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6099,NCT01518881,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6100,NCT01502319,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6101,NCT01501656,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6102,NCT01466127,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6103,NCT01459172,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6104,NCT01448694,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6105,NCT01447407,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6106,NCT01447186,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6107,NCT01433302,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6108,NCT01419613,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6109,NCT01390064,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6110,NCT01373489,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6111,NCT01372644,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6112,NCT01353040,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6113,NCT01353027,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6114,NCT01345591,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6115,NCT01339208,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6116,NCT01322503,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6117,NCT01320059,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6118,NCT01310192,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6119,NCT01305811,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6120,NCT01299142,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6121,NCT01281267,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6122,NCT01269164,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6123,NCT01265433,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6124,NCT01264471,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6125,NCT01212731,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6126,NCT01155024,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6127,NCT01140373,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6128,NCT01118208,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6129,NCT01111682,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6130,NCT01077089,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6131,NCT01075035,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6132,NCT01041534,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6133,NCT01000077,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6134,NCT00986986,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6135,NCT00975559,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6136,NCT00972439,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6137,NCT00911248,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6138,NCT00904423,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6139,NCT00896649,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6140,NCT00870545,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6141,NCT00853528,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6142,NCT00852644,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6143,NCT00851253,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6144,NCT00839696,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6145,NCT00815672,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6146,NCT00807820,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6147,NCT00763009,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6148,NCT00760708,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6149,NCT00749203,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6150,NCT00743821,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6151,NCT00742001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6152,NCT00720096,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6153,NCT00716469,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6154,NCT00714727,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6155,NCT00656019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6156,NCT00653783,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6157,NCT00647790,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6158,NCT00636441,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6159,NCT00636090,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6160,NCT00591864,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6161,NCT00589966,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6162,NCT00583752,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6163,NCT00583024,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6164,NCT00582569,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6165,NCT00582140,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6166,NCT00541164,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6167,NCT00527982,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6168,NCT00426959,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6169,NCT00419510,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6170,NCT00411632,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6171,NCT00410059,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6172,NCT00409968,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6173,NCT00405678,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6174,NCT00404170,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6175,NCT00386620,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6176,NCT00340158,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6177,NCT00337961,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6178,NCT00308113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6179,NCT00256724,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6180,NCT00253994,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6181,NCT00206453,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6182,NCT00186108,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6183,NCT00122369,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6184,NCT00083525,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6185,NCT00116090,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6186,NCT00921557,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6187,NCT00494975,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6188,NCT00962637,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6189,NCT02063230,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6190,NCT03418857,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6191,NCT01873573,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6192,NCT03821402,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6193,NCT03482336,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6194,NCT04560946,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6195,NCT01249625,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6196,NCT01076504,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6197,NCT02045784,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6198,NCT02903355,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6199,NCT03693924,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6200,NCT02666742,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6201,NCT01055990,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6202,NCT00036647,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6203,NCT00372073,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6204,NCT04347629,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6205,NCT01656889,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6206,NCT04517396,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6207,NCT00046475,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6208,NCT00870285,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6209,NCT00851799,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6210,NCT00004045,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6211,NCT01942837,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6212,NCT02481310,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6213,NCT02462733,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6214,NCT03113786,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6215,NCT03787485,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6216,NCT01463254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6217,NCT01334190,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6218,NCT01226433,0.0,0.0,0.0,1.0,0.0,0.0,0.0
