,NCTId,InterventionBrowseLeafId
8269,NCT04117022,M16351
3956,NCT00982644,M16351
2464,NCT00071448,M16351
7083,NCT00109551,M16351
6546,NCT00513643,M16351
2661,NCT00537303,M16351
3300,NCT00754390,M16351
3707,NCT02673229,M16351
1745,NCT01569841,M16351
7025,NCT02558829,M16351
2643,NCT01135992,M16351
3632,NCT00978627,M16351
1731,NCT01497600,M16351
2565,NCT00411892,M16351
2948,NCT01713530,M16351
7616,NCT04075513,M16351
2946,NCT00598793,M16351
4538,NCT01524705,M16351
2928,NCT00106366,M16351
7329,NCT01301053,M16351
2593,NCT00427154,M16351
2713,NCT00634842,M16351
7725,NCT00138047,M16351
7804,NCT00860470,M16351
7074,NCT03866837,M16351
3079,NCT00909480,M16351
2544,NCT01513473,M16351
2915,NCT01680341,M16351
1280,NCT01166815,M16351
8467,NCT01582451,M16351
3013,NCT01326026,M16351
2997,NCT00097877,M16351
4359,NCT00697151,M16185
8410,NCT00484640,M16185
1617,NCT01847560,M16185
8120,NCT00404274,M16185
5849,NCT02297126,M16185
5610,NCT00682773,M16185
7692,NCT00162435,M16185
2910,NCT02120560,M16185
2680,NCT00927862,M16185
5791,NCT02769078,M16185
4830,NCT02511041,M16185
5604,NCT00401414,M16185
1795,NCT01561937,M16185
7819,NCT00742859,M16185
1126,NCT04141228,M16185
4640,NCT01511939,M16185
3850,NCT04394234,M16185
2418,NCT02435771,M16141
7222,NCT00222547,M16141
6526,NCT03069144,M16141
6525,NCT03848806,M16141
8588,NCT02360644,M16141
6357,NCT01880463,M16141
6472,NCT00000152,M16141
4582,NCT02239874,M16141
4695,NCT03239782,M16141
5074,NCT04247087,M16141
3489,NCT00184054,M16141
7142,NCT01046825,M16141
5241,NCT02019524,M16141
6134,NCT00986986,M16141
9332,NCT04291066,M16141
7449,NCT02878382,M16141
5568,NCT01992874,M16141
8334,NCT04060030,M16141
1261,NCT00002103,M16141
1274,NCT02636348,M16141
8269,NCT04117022,M16141
7965,NCT02865187,M16141
123,NCT02053506,M16141
7458,NCT01672710,M16141
4637,NCT01630213,M16141
3060,NCT00106054,M16141
3207,NCT00065455,M16141
9850,NCT03866005,M16141
7944,NCT00365105,M16141
8110,NCT01858311,M16141
8755,NCT00903695,M16141
2529,NCT00781586,M16141
2157,NCT00018551,M16141
7879,NCT00033722,M16141
8958,NCT03410823,M16141
2417,NCT01049048,M16141
1956,NCT00668941,M16141
6138,NCT00904423,M16141
3637,NCT00336232,M16141
5964,NCT02949115,M16141
9337,NCT04283630,M16141
8163,NCT00700791,M16141
6186,NCT00921557,M16141
2520,NCT03136029,M16141
8551,NCT01711359,M16141
6872,NCT02679937,M16141
6643,NCT00342992,M16141
6155,NCT00656019,M16141
2979,NCT03710161,M16141
4586,NCT01728571,M16141
4725,NCT00062556,M16141
4242,NCT00000173,M16141
7675,NCT00731887,M16141
7074,NCT03866837,M16141
4947,NCT03908255,M16141
6864,NCT01126697,M16141
8574,NCT03483441,M16141
8234,NCT00176462,M16141
1008,NCT00350077,M16141
8176,NCT01814501,M16141
3828,NCT00002120,M16141
7738,NCT00707785,M16141
7678,NCT01968590,M16141
5542,NCT02346162,M16141
2510,NCT01744821,M16141
9400,NCT04234581,M16141
7734,NCT02847962,M16141
7680,NCT03000374,M16141
8113,NCT00679666,M16141
1505,NCT01047735,M16141
8213,NCT01880372,M16141
4957,NCT02178410,M16141
3562,NCT01178320,M16141
2178,NCT01696409,M16141
4508,NCT01169259,M16141
1307,NCT01632761,M16141
1168,NCT02032459,M16141
1914,NCT02115724,M16141
2803,NCT01570309,M16141
8023,NCT00742781,M16141
3122,NCT01450462,M16141
4583,NCT01696435,M16141
1262,NCT00002102,M16141
5218,NCT02138838,M16141
3364,NCT01864057,M16141
6449,NCT04070833,M16141
5849,NCT02297126,M16141
4843,NCT01581307,M16141
4496,NCT04518657,M16141
5525,NCT01443728,M16141
4938,NCT01785004,M16141
6849,NCT02863809,M16141
4584,NCT01704859,M16141
4613,NCT01409681,M16141
2618,NCT00798876,M16141
4579,NCT01782352,M16141
4550,NCT01669915,M16141
1252,NCT01668069,M16141
4554,NCT01684722,M16141
3098,NCT01475617,M16141
2861,NCT04570475,M16141
1855,NCT01617109,M16141
140,NCT01370954,M16141
7896,NCT03124277,M16141
3070,NCT02679794,M16141
7786,NCT02066441,M16141
1379,NCT00907972,M16141
6904,NCT02011789,M16141
7413,NCT04060017,M16141
9261,NCT04344184,M16141
5291,NCT03050814,M16141
3911,NCT00631085,M16141
139,NCT01368549,M16141
1348,NCT00001723,M16141
8470,NCT00731588,M16141
4154,NCT00857376,M16141
6789,NCT00476346,M16141
4766,NCT02972138,M16141
5593,NCT03478878,M16141
5630,NCT01410084,M16141
4178,NCT04536298,M16141
1259,NCT00002434,M16141
6408,NCT03516773,M16141
7990,NCT00122447,M16141
5405,NCT02839915,M16141
6178,NCT00308113,M16141
9118,NCT04486313,M16141
145,NCT01358552,M16141
7926,NCT00265850,M16141
4560,NCT01653678,M16141
8132,NCT03599193,M16141
3093,NCT01295879,M16141
7797,NCT00198822,M16141
1112,NCT02375503,M16141
3929,NCT00418938,M16141
4375,NCT01244204,M16141
4072,NCT01127282,M16141
3737,NCT01488227,M16141
2702,NCT01217840,M16141
5927,NCT02798458,M16141
4897,NCT02414529,M16141
2468,NCT04496804,M16141
4569,NCT03853304,M16141
3383,NCT04381481,M16141
8292,NCT01709110,M16141
1398,NCT00412087,M16141
8323,NCT00308971,M16141
7411,NCT04387019,M16141
4266,NCT02206425,M16141
7804,NCT00860470,M16141
3908,NCT00880178,M16141
2390,NCT00680706,M16141
4540,NCT01758081,M16141
5444,NCT00473239,M16141
5160,NCT01351805,M16141
5837,NCT01601847,M16141
1814,NCT00995917,M16141
2409,NCT01364805,M16141
4532,NCT04386577,M16141
7190,NCT04166370,M16141
2506,NCT01349088,M16141
8272,NCT00874575,M16141
7892,NCT01389219,M16141
6230,NCT00321932,M16141
7189,NCT04185597,M16141
5949,NCT01011348,M16141
2792,NCT02956408,M16141
7428,NCT02216812,M16141
5574,NCT03478865,M16141
4888,NCT01633177,M16141
7706,NCT01746264,M16141
9263,NCT04342728,M16141
7083,NCT00109551,M16141
2532,NCT01858051,M16141
2155,NCT00363038,M16141
6584,NCT01175291,M16141
5419,NCT01647399,M16141
6711,NCT01425476,M16141
7216,NCT00396500,M16141
6739,NCT03302299,M16141
8037,NCT02077907,M16141
4082,NCT00071266,M16141
6798,NCT03030703,M16141
135,NCT01369030,M16141
7980,NCT00775645,M16141
2872,NCT02068430,M16141
6166,NCT00541164,M16141
6554,NCT00710957,M16141
2060,NCT03982602,M16141
3211,NCT03615950,M16141
3487,NCT01482962,M16141
3065,NCT03467789,M16141
4559,NCT01747447,M16141
5427,NCT03056625,M16141
2501,NCT03012555,M16141
4751,NCT01369043,M16141
5249,NCT00473317,M16141
1523,NCT00183911,M16141
2676,NCT00835289,M16141
7018,NCT01992263,M16141
1260,NCT00002317,M16141
5074,NCT04247087,M16138
2155,NCT00363038,M16138
5849,NCT02297126,M16138
1814,NCT00995917,M16138
7411,NCT04387019,M16138
3637,NCT00336232,M16138
2042,NCT01630551,M16136
3911,NCT00631085,M16136
2520,NCT03136029,M16136
7074,NCT03866837,M16136
5630,NCT01410084,M16136
8163,NCT00700791,M16136
6643,NCT00342992,M16136
4751,NCT01369043,M16136
8269,NCT04117022,M16136
7804,NCT00860470,M16136
2676,NCT00835289,M16136
8755,NCT00903695,M16136
1914,NCT02115724,M16136
8110,NCT01858311,M16136
2618,NCT00798876,M16136
8323,NCT00308971,M16136
4242,NCT00000173,M16136
1956,NCT00668941,M16133
4766,NCT02972138,M16133
5525,NCT01443728,M16133
4375,NCT01244204,M16133
7074,NCT03866837,M16133
8958,NCT03410823,M16133
7706,NCT01746264,M16133
2861,NCT04570475,M16133
1855,NCT01617109,M16133
7804,NCT00860470,M16133
8023,NCT00742781,M16133
4637,NCT01630213,M16133
6554,NCT00710957,M16133
2417,NCT01049048,M16133
2418,NCT02435771,M16133
5444,NCT00473239,M16133
3065,NCT03467789,M16133
2501,NCT03012555,M16133
6357,NCT01880463,M16133
3122,NCT01450462,M16133
1168,NCT02032459,M16133
6408,NCT03516773,M16133
3070,NCT02679794,M16133
5630,NCT01410084,M16133
7786,NCT02066441,M16133
6449,NCT04070833,M16133
8574,NCT03483441,M16133
3098,NCT01475617,M16133
4613,NCT01409681,M16133
2979,NCT03710161,M16133
1112,NCT02375503,M16133
7678,NCT01968590,M16133
3093,NCT01295879,M16133
2510,NCT01744821,M16133
7018,NCT01992263,M16133
5419,NCT01647399,M16133
1274,NCT02636348,M16133
8588,NCT02360644,M16133
4586,NCT01728571,M16133
4550,NCT01669915,M16133
6230,NCT00321932,M16133
4554,NCT01684722,M16133
7449,NCT02878382,M16133
2792,NCT02956408,M16133
7944,NCT00365105,M16133
4582,NCT02239874,M16133
4559,NCT01747447,M16133
6155,NCT00656019,M16133
1379,NCT00907972,M16133
4560,NCT01653678,M16133
2803,NCT01570309,M16133
8272,NCT00874575,M16133
4957,NCT02178410,M16133
7896,NCT03124277,M16133
6186,NCT00921557,M16133
4584,NCT01704859,M16133
4888,NCT01633177,M16133
4938,NCT01785004,M16133
2178,NCT01696409,M16133
1307,NCT01632761,M16133
4583,NCT01696435,M16133
4508,NCT01169259,M16133
1398,NCT00412087,M16133
8292,NCT01709110,M16133
3211,NCT03615950,M16133
4897,NCT02414529,M16133
4178,NCT04536298,M16133
5218,NCT02138838,M16133
5160,NCT01351805,M16133
4579,NCT01782352,M16133
5837,NCT01601847,M16133
6711,NCT01425476,M16133
6138,NCT00904423,M16133
5249,NCT00473317,M16133
6789,NCT00476346,M16133
4540,NCT01758081,M16133
4532,NCT04386577,M16133
3737,NCT01488227,M16133
2532,NCT01858051,M16133
7965,NCT02865187,M16133
2702,NCT01217840,M16133
9850,NCT03866005,M16131
7804,NCT00860470,M16131
3098,NCT01475617,M16131
139,NCT01368549,M16131
135,NCT01369030,M16131
140,NCT01370954,M16131
145,NCT01358552,M16131
7074,NCT03866837,M16131
4569,NCT03853304,M16131
8755,NCT00903695,M16131
5847,NCT01793090,M16131
3487,NCT01482962,M16131
6849,NCT02863809,M16129
7431,NCT02706873,M16129
7413,NCT04060017,M16129
7115,NCT00111163,M16129
8323,NCT00308971,M16129
1262,NCT00002102,M16129
4569,NCT03853304,M16129
4154,NCT00857376,M16129
6920,NCT04537689,M16129
8213,NCT01880372,M16129
3098,NCT01475617,M16129
7993,NCT00121186,M16129
5850,NCT03164616,M16129
8234,NCT00176462,M16129
3973,NCT00249782,M16129
4862,NCT01578499,M16129
4082,NCT00071266,M16129
5542,NCT02346162,M16129
1523,NCT00183911,M16129
8690,NCT00410904,M16129
7739,NCT00470158,M16129
8566,NCT02187055,M16129
2872,NCT02068430,M16129
6212,NCT02481310,M16129
2291,NCT00779142,M16129
7507,NCT04096521,M16129
7226,NCT00140361,M16129
3364,NCT01864057,M16129
2506,NCT01349088,M16129
3598,NCT02511054,M16129
7990,NCT00122447,M16129
6739,NCT03302299,M16129
3908,NCT00880178,M16129
7978,NCT00268489,M16129
2390,NCT00680706,M16129
1252,NCT01668069,M16129
5798,NCT01365975,M16129
7458,NCT01672710,M16129
7621,NCT02114229,M16129
8765,NCT00280748,M16129
145,NCT01358552,M16129
6575,NCT02083679,M16129
7926,NCT00265850,M16129
3929,NCT00418938,M16129
3075,NCT02000778,M16129
140,NCT01370954,M16129
1260,NCT00002317,M16129
6558,NCT00424294,M16129
6798,NCT03030703,M16129
139,NCT01368549,M16129
7980,NCT00775645,M16129
2673,NCT00808210,M16129
4898,NCT02684071,M16129
135,NCT01369030,M16129
7083,NCT00109551,M16129
7190,NCT04166370,M16129
6223,NCT02706951,M16129
8735,NCT01678079,M16129
5405,NCT02839915,M16129
1261,NCT00002103,M16129
7183,NCT01443078,M16129
6584,NCT01175291,M16129
2966,NCT01996072,M16129
5241,NCT02019524,M16129
3700,NCT00729937,M16129
6582,NCT00341120,M16129
5568,NCT01992874,M16129
8113,NCT00679666,M16129
7925,NCT01107626,M16129
8132,NCT03599193,M16129
2157,NCT00018551,M16129
7804,NCT00860470,M16129
5291,NCT03050814,M16129
7189,NCT04185597,M16129
3487,NCT01482962,M16129
3060,NCT00106054,M16129
8470,NCT00731588,M16129
6577,NCT03828019,M16129
7680,NCT03000374,M16129
1259,NCT00002434,M16129
9361,NCT04262869,M16129
7074,NCT03866837,M16129
4843,NCT01581307,M16129
3562,NCT01178320,M16129
6328,NCT00779220,M16129
9850,NCT03866005,M16129
8689,NCT02520115,M16129
7830,NCT00415168,M16129
8176,NCT01814501,M16129
8552,NCT01710358,M16129
1979,NCT04571697,M16129
8334,NCT04060030,M16129
8755,NCT00903695,M16129
7142,NCT01046825,M16129
1914,NCT02115724,M16129
6134,NCT00986986,M16129
5698,NCT03089684,M16129
4725,NCT00062556,M16129
7879,NCT00033722,M16129
1153,NCT02097173,M16129
3828,NCT00002120,M16129
8551,NCT01711359,M16129
5927,NCT02798458,M16127
7738,NCT00707785,M16127
5884,NCT02749968,M16127
2792,NCT02956408,M16127
7189,NCT04185597,M16127
3207,NCT00065455,M16127
7804,NCT00860470,M16127
5574,NCT03478865,M16127
5728,NCT03775096,M16127
7892,NCT01389219,M16127
7074,NCT03866837,M16127
5427,NCT03056625,M16127
7675,NCT00731887,M16127
2155,NCT00363038,M16127
9981,NCT03775590,M16127
7190,NCT04166370,M16127
8841,NCT02117336,M16127
8037,NCT02077907,M16127
6251,NCT04203186,M16127
6279,NCT00358332,M16127
7797,NCT00198822,M16127
8588,NCT02360644,M16127
4072,NCT01127282,M16127
7216,NCT00396500,M16127
7734,NCT02847962,M16127
4662,NCT01427400,M16127
5041,NCT03914365,M16127
7222,NCT00222547,M16127
8755,NCT00903695,M16127
5593,NCT03478878,M16127
2463,NCT03742258,M16078
8234,NCT00176462,M16078
6467,NCT01118026,M16078
4124,NCT01523977,M16078
7142,NCT01046825,M16078
6212,NCT02481310,M16078
7621,NCT02114229,M16078
9161,NCT04448834,M16078
6605,NCT00795678,M16076
6467,NCT01118026,M16075
4257,NCT01578967,M16075
9706,NCT03980769,M16068
7595,NCT04545424,M16003
4467,NCT01954290,M15997
7075,NCT02733614,M15997
9149,NCT04463394,M15997
8231,NCT02255357,M15997
5931,NCT01213914,M15997
1707,NCT00160472,M15997
9546,NCT04093050,M15997
6783,NCT01611935,M15997
4410,NCT00806910,M15997
4728,NCT04119206,M15997
6466,NCT01850940,M15997
5962,NCT00902603,M15995
2897,NCT04434664,M15995
4361,NCT00522041,M15995
7948,NCT01009918,M15995
2375,NCT01652573,M15995
4725,NCT00062556,M15995
1050,NCT03021824,M15995
2445,NCT01862536,M15995
2471,NCT00590161,M15995
3141,NCT00585013,M15995
3074,NCT01167920,M15995
7149,NCT01818869,M15995
1914,NCT02115724,M15995
5189,NCT02979197,M15995
9208,NCT04391179,M15995
5910,NCT01794078,M15995
6042,NCT02871349,M15995
4179,NCT00959764,M15995
3908,NCT00880178,M15995
2939,NCT04011748,M15995
1619,NCT01555554,M15995
2949,NCT02151877,M15995
8129,NCT00537043,M15995
5150,NCT02172040,M15995
9521,NCT04116112,M15995
8698,NCT03384836,M15995
4677,NCT02232269,M15995
7443,NCT00675714,M15995
3362,NCT00459992,M15995
9625,NCT04039087,M15995
5870,NCT01105091,M15995
4059,NCT01587638,M15995
1251,NCT01715220,M15995
1226,NCT00713739,M15995
7333,NCT01902810,M15995
6147,NCT00763009,M15995
6007,NCT03686813,M15995
1561,NCT01949844,M15995
8195,NCT00004494,M15995
2047,NCT03341078,M15995
5451,NCT01966302,M15995
6134,NCT00986986,M15995
2746,NCT01334554,M15995
7458,NCT01672710,M15995
7062,NCT00862095,M15995
2191,NCT00452582,M15995
3367,NCT00811057,M15995
1263,NCT00143221,M15995
2802,NCT01915069,M15995
1641,NCT00585104,M15995
1203,NCT00644631,M15995
2032,NCT01354613,M15995
2599,NCT03028298,M15995
8408,NCT01324999,M15995
3562,NCT01178320,M15995
4942,NCT02165644,M15995
8652,NCT04305457,M15995
4082,NCT00071266,M15995
1537,NCT02228850,M15995
2798,NCT02644057,M15995
5728,NCT03775096,M15995
2338,NCT03240068,M15995
4861,NCT03083431,M15995
9320,NCT04299438,M15995
9480,NCT04153188,M15993
5953,NCT01537081,M15993
6694,NCT03529487,M15993
2063,NCT02323399,M15993
6783,NCT01611935,M15992
2960,NCT02307565,M15992
2338,NCT03240068,M15992
9727,NCT03962725,M15992
2954,NCT03408483,M15992
9443,NCT04203225,M15992
9149,NCT04463394,M15992
4351,NCT03159234,M15992
8064,NCT01155830,M15992
9546,NCT04093050,M15992
4670,NCT01332500,M15992
2063,NCT02323399,M15992
3074,NCT01167920,M15992
6348,NCT04603911,M15992
1646,NCT01596998,M15992
9480,NCT04153188,M15992
2011,NCT02500836,M15992
4866,NCT04048707,M15992
6526,NCT03069144,M15992
9463,NCT04178993,M15992
5953,NCT01537081,M15992
4566,NCT02379221,M15992
6525,NCT03848806,M15992
2180,NCT03420638,M15992
6694,NCT03529487,M15992
6207,NCT00046475,M15992
8684,NCT03315507,M15990
2537,NCT04433546,M15990
8195,NCT00004494,M15990
9679,NCT04000555,M15971
8357,NCT01196169,M15971
3762,NCT03935828,M15971
3077,NCT00005667,M15971
5407,NCT03795233,M15971
7474,NCT01175707,M15971
8160,NCT01401023,M15971
2667,NCT02135302,M15971
6682,NCT03765567,M15971
2769,NCT01977989,M15971
4750,NCT03245879,M15971
3808,NCT00034294,M15971
8547,NCT01588457,M15966
8689,NCT02520115,M15966
7091,NCT04531592,M15966
6745,NCT01233609,M15966
1966,NCT00278772,M15966
5907,NCT01928849,M15966
4012,NCT01390909,M15966
6082,NCT01760785,M15966
8607,NCT00228046,M15966
6597,NCT04531579,M15966
5577,NCT03294551,M15943
3661,NCT04495569,M15943
8101,NCT03887793,M15943
3318,NCT03490045,M15943
5513,NCT03294473,M15943
2466,NCT00186862,M15943
6493,NCT01045564,M15943
1150,NCT00232947,M15943
2970,NCT01341275,M15943
5,NCT00312663,M15943
2984,NCT00001043,M15943
4444,NCT01502735,M15943
55,NCT00666380,M15943
9704,NCT03982069,M15943
2198,NCT02079701,M15943
7698,NCT00399529,M15943
3972,NCT00386542,M15943
5544,NCT03246100,M15943
4329,NCT00683085,M15943
3062,NCT00283283,M15943
9733,NCT03956056,M15943
7708,NCT00859716,M15943
4445,NCT01502358,M15943
2606,NCT03824093,M15943
4243,NCT00308061,M15943
3,NCT01599390,M15943
9048,NCT04551677,M15943
1140,NCT02640677,M15943
4183,NCT00680069,M15943
2431,NCT01195571,M15943
5872,NCT00221507,M15943
1668,NCT01913353,M15943
2218,NCT01702428,M15943
7344,NCT02243774,M15943
44,NCT01290393,M15943
6877,NCT02760537,M15943
7280,NCT02562872,M15943
5110,NCT01280968,M15943
3648,NCT00053742,M15943
6201,NCT01055990,M15943
3018,NCT02808143,M15943
5437,NCT04160975,M15943
6065,NCT02058680,M15943
2232,NCT00322049,M15943
2143,NCT00026611,M15943
1152,NCT03168854,M15943
5866,NCT00004025,M15943
4,NCT00312702,M15943
3376,NCT00730704,M15943
7228,NCT01147900,M15943
5857,NCT00133445,M15943
49,NCT02773979,M15943
4460,NCT00248833,M15943
3631,NCT02587520,M15943
8703,NCT02992977,M15943
1289,NCT03341754,M15943
3979,NCT00905125,M15943
8540,NCT01557621,M15943
4537,NCT03890497,M15943
2145,NCT01681992,M15943
46,NCT00875641,M15943
3339,NCT01578317,M15943
3996,NCT01431183,M15943
6840,NCT01260727,M15943
5545,NCT02408159,M15943
1614,NCT04540081,M15943
7313,NCT00437021,M15943
4453,NCT00678652,M15943
5533,NCT00223080,M15943
109,NCT01927835,M15943
89,NCT02882100,M15943
5092,NCT04590521,M15943
4455,NCT00415051,M15943
2206,NCT01276184,M15943
5212,NCT04458545,M15943
8586,NCT00000798,M15943
5448,NCT01698177,M15943
8707,NCT03758625,M15943
114,NCT03382418,M15943
17,NCT03973905,M15943
2447,NCT02231957,M15943
5241,NCT02019524,M15943
3987,NCT01651247,M15943
3492,NCT01509690,M15943
9573,NCT04080531,M15943
4708,NCT01810731,M15943
1172,NCT00574600,M15943
96,NCT02569632,M15943
6839,NCT03384914,M15943
5223,NCT01199666,M15943
7782,NCT03698279,M15943
2204,NCT01254669,M15943
1736,NCT02186626,M15943
4510,NCT00211991,M15943
4443,NCT01556945,M15943
3002,NCT00001703,M15943
4442,NCT01644565,M15943
4440,NCT01666652,M15943
9392,NCT04239040,M15943
7311,NCT01441167,M15943
1143,NCT01024686,M15943
1158,NCT00639418,M15943
6452,NCT02924467,M15943
65,NCT00385047,M15943
1019,NCT01317667,M15943
5549,NCT02236273,M15943
8534,NCT01908517,M15943
4465,NCT00075049,M15943
7028,NCT00010309,M15943
1007,NCT03463577,M15943
3680,NCT01182311,M15943
33,NCT02334462,M15943
4922,NCT00197223,M15943
1713,NCT03642847,M15943
4464,NCT00082069,M15943
4463,NCT00090688,M15943
4933,NCT03042182,M15943
8492,NCT01245673,M15943
4462,NCT00124865,M15943
4525,NCT01273077,M15943
3033,NCT03058692,M15943
5901,NCT02807623,M15943
4456,NCT00412477,M15943
4457,NCT00376090,M15943
6454,NCT02761551,M15943
9987,NCT03771963,M15943
3329,NCT00114621,M15943
2177,NCT01910519,M15943
6021,NCT03387553,M15943
7631,NCT00622401,M15943
8268,NCT00380679,M15943
1157,NCT03599739,M15943
4485,NCT00211900,M15943
1315,NCT01954251,M15943
7686,NCT01067287,M15943
119,NCT01150695,M15943
3515,NCT01491607,M15943
3990,NCT03460743,M15943
73,NCT00601835,M15943
4448,NCT01159561,M15943
8472,NCT03533829,M15943
5265,NCT02556996,M15943
6281,NCT00337181,M15943
4425,NCT03609398,M15943
9056,NCT04545047,M15943
6109,NCT01390064,M15943
3887,NCT02957799,M15943
