,NCTId,EnrollmentCount
1663,NCT03575468,116
7553,NCT03752619,116
9407,NCT04229979,116
3118,NCT01785615,116
2064,NCT02056340,116
7823,NCT01085136,1154
2261,NCT00360204,1154
8566,NCT02187055,1152
5111,NCT02833259,1150
3997,NCT01850082,1150
5563,NCT01084733,115
1037,NCT01478061,115
9800,NCT03902600,115
7791,NCT02058342,115
6937,NCT03488875,115
6604,NCT00984698,115
1103,NCT04001803,115
6762,NCT04601532,115
6325,NCT04510844,115
1247,NCT02383979,115
5208,NCT03989063,115
5789,NCT02284685,1149
8037,NCT02077907,1147
7207,NCT02121821,11454
1168,NCT02032459,1141
1892,NCT00361673,1140
2027,NCT02741284,114
4100,NCT02616640,114
8780,NCT01802944,114
8972,NCT00886821,114
7619,NCT01339689,114
6281,NCT00337181,114
3551,NCT01212978,114
1609,NCT03293654,114
77,NCT02163525,114
5455,NCT02626949,114
8202,NCT03278340,11394
7608,NCT00263341,1135
4870,NCT02777112,1133
1635,NCT00001853,1132
3954,NCT00007631,1131
5818,NCT01272284,113
3773,NCT00454779,113
7586,NCT03077919,113
6510,NCT02691247,113
6110,NCT01373489,113
7148,NCT03857360,113
8928,NCT00555425,113
1570,NCT00485134,113
3206,NCT00317564,113
3909,NCT00384397,1128
7443,NCT00675714,1126
5008,NCT01435941,11249
1423,NCT01422889,1120
4901,NCT03969264,112
9290,NCT04321356,112
8077,NCT00124943,112
4925,NCT01846182,112
1122,NCT04538482,112
1800,NCT01436240,112
6027,NCT03197922,112
8547,NCT01588457,112
1461,NCT02009930,112
7770,NCT02277418,112
1566,NCT04098250,112
6921,NCT02312349,112
8663,NCT00939055,112
6500,NCT03924674,112
3961,NCT03260920,112
7357,NCT00096720,112
1360,NCT00191282,1116
8700,NCT01454284,1114
5258,NCT02479737,1113
5521,NCT03175536,111164
2246,NCT00277654,111
3757,NCT00219557,111
8130,NCT00148031,111
9636,NCT04033237,111
4067,NCT00761813,1108
1638,NCT03338803,11001
2607,NCT04388605,11000
7642,NCT00676143,1100
9241,NCT04364282,1100
6554,NCT00710957,1100
4999,NCT01722032,1100
6679,NCT04171960,1100
1157,NCT03599739,1100
2710,NCT03023163,110
3274,NCT00079820,110
6485,NCT03645551,110
8248,NCT02637427,110
9053,NCT04546763,110
6005,NCT03719495,110
3068,NCT03679676,110
6634,NCT03551483,110
8577,NCT00749944,110
4188,NCT04423458,110
8343,NCT03737318,110
2854,NCT01029288,110
4600,NCT03953924,110
6839,NCT03384914,110
1619,NCT01555554,110
8978,NCT04608773,110
8205,NCT03181022,110
7013,NCT04581317,110
4248,NCT03957577,110
7085,NCT02176928,110
1707,NCT00160472,110
2381,NCT00012883,110
7394,NCT01121406,110
7168,NCT02667353,110
8474,NCT01804452,110
6336,NCT04239066,110
5423,NCT02182115,110
8465,NCT00408200,110
4900,NCT03305497,110
4693,NCT02258256,11
3489,NCT00184054,11
1268,NCT00328926,11
2701,NCT01564563,11
6220,NCT03030716,11
5917,NCT01205646,11
5167,NCT03808545,11
3901,NCT02233855,11
2178,NCT01696409,11
1646,NCT01596998,11
8455,NCT00496366,11
3268,NCT00837161,11
3384,NCT00672009,11
6137,NCT00911248,11
9411,NCT04227119,11
8930,NCT02497937,11
7017,NCT01738360,11
7051,NCT01626131,11
7055,NCT01418976,11
2502,NCT02404896,11
8030,NCT02593474,11
5454,NCT02076152,11
1729,NCT03248141,11
2296,NCT02747433,11
2580,NCT01841840,11
5507,NCT02335905,11
7749,NCT00537173,11
1765,NCT00056589,11
3207,NCT00065455,11
6319,NCT00671944,11
4152,NCT00407147,11
3756,NCT01404910,11
6501,NCT02260778,11
6033,NCT03097978,11
4542,NCT00333229,11
6314,NCT01674049,11
5400,NCT01235793,11
2130,NCT01286870,11
1526,NCT02375256,11
1608,NCT03588364,11
7297,NCT02071446,11
4991,NCT01174173,11
7580,NCT03834584,11
1915,NCT01050959,11
2147,NCT00384241,1099
5382,NCT00741091,1097
3869,NCT01754064,10957
3704,NCT00102388,1092
6567,NCT01534819,1090
1196,NCT00996164,1090
5809,NCT02553291,109
4576,NCT04026009,109
5238,NCT04267978,109
7285,NCT03227861,109
4014,NCT01590888,109
1620,NCT01725087,1089
9979,NCT03777046,1085
6044,NCT02721680,1082
6477,NCT02232711,1082
5510,NCT00340600,10805
4706,NCT04474080,1080
7664,NCT03393637,1080
6274,NCT00490230,108
7537,NCT02709317,108
4945,NCT03272438,108
5415,NCT00948701,108
7405,NCT01194024,108
4406,NCT04204018,108
4322,NCT01285960,108
5268,NCT03780413,108
9090,NCT04513899,108
5892,NCT01947179,108
9419,NCT04221594,108
7321,NCT01093053,108
2754,NCT02205528,108
2740,NCT01395368,108
1826,NCT02676635,108
5757,NCT00254176,108
7659,NCT01999868,108
9971,NCT03782493,108
7242,NCT04561765,108
5959,NCT00962403,108
4658,NCT03437837,1077
5037,NCT02271932,1076
1866,NCT02856802,107
4395,NCT01040832,107
7594,NCT03936738,107
7118,NCT02295618,107
7588,NCT01673178,107
5288,NCT01836237,107
7058,NCT01227005,107
1342,NCT03734237,10650
8393,NCT02808598,1065
7219,NCT00270764,1065
7144,NCT03992274,1064
6853,NCT00007748,1064
7874,NCT01906515,106
7772,NCT02221869,106
2837,NCT02222246,106
7016,NCT03607331,106
6036,NCT03023644,106
1174,NCT01241136,106
9225,NCT04378751,106
8500,NCT03841682,106
8832,NCT03995667,106
7987,NCT02795104,1058
9709,NCT03979885,1058
2250,NCT03556293,10576
1154,NCT04018001,1057
7899,NCT00272779,1057
7390,NCT00130208,1056
4532,NCT04386577,1054
7286,NCT01670227,1050
2787,NCT01415570,1050
6019,NCT03402035,1050
2171,NCT03911141,1050
5763,NCT00100399,1050
1298,NCT03839797,1050
3640,NCT03304912,105
6037,NCT02988401,105
7877,NCT00823979,105
5189,NCT02979197,105
9761,NCT03933540,105
4483,NCT03054103,105
9049,NCT04551430,105
1063,NCT01603264,105
4593,NCT02657317,105
9095,NCT04506567,105
2313,NCT00127686,105
6672,NCT00411671,105
6787,NCT00932061,105
6819,NCT01005836,105
1293,NCT02052310,1043
3645,NCT00318422,1041
3345,NCT01116323,104000
8456,NCT01280500,1040
7629,NCT03193398,104
1713,NCT03642847,104
4465,NCT00075049,104
1045,NCT04607356,104
2013,NCT00895635,104
2158,NCT02301455,104
4277,NCT00999986,104
2280,NCT02807155,104
8062,NCT01959217,104
8837,NCT03784846,104
5777,NCT00273910,104
4594,NCT01892514,104
6119,NCT01305811,104
8659,NCT03592264,104
4770,NCT00915681,104
6910,NCT01229748,104
7695,NCT00208572,104
4854,NCT00129701,104
116,NCT00730964,1039
7927,NCT00134056,1038
7716,NCT04044235,1032
1162,NCT02380274,1030
3956,NCT00982644,1030
3787,NCT01547351,103
6103,NCT01459172,103
7939,NCT03360799,103
6986,NCT00205569,103
7368,NCT00042510,103
8806,NCT01693874,103
7529,NCT03338530,103
6714,NCT01391832,103
2002,NCT01705288,103
6405,NCT01083654,103
8800,NCT00589459,103
5066,NCT01801696,103
3861,NCT00443443,1026
3216,NCT03654365,1024
6578,NCT02917798,1022
3935,NCT00481715,1020
3979,NCT00905125,102
7615,NCT01360736,102
6463,NCT03630588,102
3816,NCT00106431,102
4638,NCT02410278,102
1067,NCT02031991,102
9363,NCT04260048,102
9658,NCT04017130,102
2827,NCT00791895,102
1495,NCT00881478,102
4370,NCT00984451,102
3275,NCT01390233,102
8726,NCT00098670,102
132,NCT03488264,102
7027,NCT01500434,102
8072,NCT03015896,102
4538,NCT01524705,102
3375,NCT00464971,102
1105,NCT04125186,10190
7192,NCT03973593,1016
7755,NCT02775929,1013
6783,NCT01611935,101
3191,NCT02133872,101
4852,NCT03277846,101
8541,NCT03199196,101
2025,NCT00665665,101
6340,NCT03795545,101
8597,NCT00200096,101
7786,NCT02066441,101
7764,NCT01138917,101
4122,NCT00856856,101
7167,NCT02153346,101
5966,NCT00847574,101
8471,NCT01258244,101
8442,NCT01135095,101
6467,NCT01118026,101
9622,NCT04044391,101
3959,NCT00005014,101
2721,NCT00753922,1008
8108,NCT03694418,1008
3952,NCT00102466,1007
3915,NCT00972283,1006
1486,NCT02424383,1005
4026,NCT01322529,10038
7593,NCT01582711,1002
4534,NCT00656955,1002
4063,NCT00180479,1002
7431,NCT02706873,1002
1768,NCT01423383,100000
1622,NCT04337762,100000
1149,NCT04342806,100000
6452,NCT02924467,100000
2205,NCT04321811,100000
2071,NCT00204048,100000
1996,NCT03865303,100000
2144,NCT02515578,10000
5590,NCT02851706,10000
3976,NCT02813161,10000
6433,NCT03400436,10000
4525,NCT01273077,10000
6802,NCT01128023,10000
149,NCT02988934,10000
5640,NCT02393365,10000
1989,NCT03501992,10000
5928,NCT01672541,10000
3975,NCT02813187,10000
3220,NCT02121132,10000
9874,NCT03848962,10000
7921,NCT03932799,10000
6309,NCT04385251,10000
2256,NCT03281590,10000
9782,NCT03915015,10000
5463,NCT04561050,10000
5270,NCT03354416,10000
4086,NCT04604418,10000
7739,NCT00470158,1000
4080,NCT03077438,1000
4033,NCT00004342,1000
6979,NCT00285636,1000
3397,NCT00300534,1000
4738,NCT03634852,1000
5678,NCT04087304,1000
4642,NCT01084239,1000
2975,NCT03394040,1000
6814,NCT03939507,1000
1401,NCT00372606,1000
1425,NCT00787826,1000
1134,NCT04560933,1000
6023,NCT03276195,1000
2985,NCT01316783,1000
9404,NCT04232267,1000
3781,NCT02392078,1000
1256,NCT00134849,1000
3866,NCT04504734,1000
6598,NCT03992183,1000
3897,NCT04142723,1000
7898,NCT03884816,1000
1600,NCT00786786,1000
6132,NCT01041534,1000
3649,NCT02600936,1000
6133,NCT01000077,1000
1610,NCT03593356,1000
6681,NCT03043326,1000
3258,NCT04442152,1000
5045,NCT04163627,1000
9948,NCT03797898,1000
6421,NCT04408105,1000
8306,NCT04567394,1000
5607,NCT02265120,1000
1118,NCT04394104,1000
4256,NCT00391664,1000
2378,NCT02470260,1000
5536,NCT02243033,1000
7685,NCT03478553,1000
5311,NCT03610555,1000
5494,NCT04266093,1000
5193,NCT03674216,1000
4471,NCT04557241,1000
4637,NCT01630213,1000
8715,NCT04154618,1000
9329,NCT04292600,1000
7410,NCT02595034,1000
4894,NCT02017756,1000
7295,NCT03905668,1000
5462,NCT03429985,1000
1841,NCT01953016,1000
1026,NCT03326596,1000
4408,NCT04334707,1000
1708,NCT04417673,1000
8044,NCT00358254,1000
4569,NCT03853304,1000
4216,NCT02282748,1000
1670,NCT03789721,1000
5273,NCT00130377,1000
1950,NCT04303676,1000
4575,NCT02621658,1000
4197,NCT02720653,1000
1701,NCT01950572,1000
4859,NCT01761734,1000
6338,NCT03939091,100
3240,NCT01099384,100
8491,NCT03778177,100
9313,NCT04305587,100
8817,NCT00104156,100
32,NCT03924505,100
6332,NCT04414904,100
3323,NCT01812824,100
3147,NCT02707042,100
1437,NCT03875651,100
7425,NCT01454154,100
6310,NCT04306523,100
6512,NCT03726463,100
2167,NCT04580004,100
7803,NCT03250364,100
3089,NCT00775515,100
8561,NCT03622697,100
9917,NCT03819088,100
6625,NCT01662973,100
6632,NCT02387320,100
9944,NCT03800927,100
4908,NCT02155153,100
2092,NCT00307957,100
8808,NCT00866411,100
9824,NCT03881267,100
4800,NCT00131586,100
3296,NCT04587258,100
9094,NCT04508348,100
1391,NCT01702857,100
7837,NCT04378309,100
8505,NCT00846534,100
9276,NCT04334356,100
8784,NCT03750409,100
8517,NCT01240993,100
8140,NCT03205709,100
2028,NCT03973489,100
6450,NCT02814825,100
3318,NCT03490045,100
1929,NCT01888068,100
9292,NCT04319952,100
7294,NCT00632060,100
6358,NCT02927288,100
9806,NCT03898570,100
4914,NCT00688298,100
24,NCT00413673,100
2063,NCT02323399,100
1402,NCT03620786,100
7462,NCT00878150,100
9866,NCT03854916,100
6988,NCT00205491,100
4801,NCT02350231,100
6652,NCT04169529,100
6794,NCT02855294,100
6809,NCT03973606,100
9249,NCT04354467,100
6823,NCT03052452,100
6826,NCT00394264,100
2412,NCT02277314,100
1613,NCT00785304,100
2426,NCT03908879,100
2435,NCT04575168,100
2712,NCT02484950,100
7108,NCT03834714,100
2455,NCT04233164,100
6874,NCT02796339,100
2669,NCT03404349,100
6890,NCT03200886,100
2659,NCT03970642,100
4835,NCT00535444,100
6279,NCT00358332,100
2645,NCT01228214,100
2491,NCT03702283,100
2644,NCT03613714,100
7729,NCT04248088,100
7725,NCT00138047,100
7073,NCT01096251,100
7068,NCT00473096,100
6963,NCT01394874,100
7703,NCT02272959,100
9246,NCT04355897,100
9331,NCT04291755,100
4883,NCT01499706,100
8155,NCT00389493,100
6790,NCT00255060,100
4896,NCT03674801,100
6664,NCT03090815,100
7270,NCT03154307,100
1506,NCT01651533,100
6670,NCT00430313,100
9988,NCT03771638,100
2581,NCT03925038,100
2203,NCT02698722,100
7661,NCT04230967,100
48,NCT04587245,100
4895,NCT03696290,100
6698,NCT03202303,100
7776,NCT00208585,100
7668,NCT04178538,100
8181,NCT00917085,100
4802,NCT01560520,100
6751,NCT03156088,100
2264,NCT02458313,100
2855,NCT03325777,100
2289,NCT00531570,100
1740,NCT04349072,100
7157,NCT02289638,100
8605,NCT00046813,100
2809,NCT00581516,100
9235,NCT04370002,100
2316,NCT01996943,100
7153,NCT02286297,100
6301,NCT00728325,100
9103,NCT04499937,100
8961,NCT03718104,100
5424,NCT03658499,100
7920,NCT03141567,100
9394,NCT04238143,100
9524,NCT04114942,100
3770,NCT04538495,100
3768,NCT03850223,100
8982,NCT04605965,100
6040,NCT02922894,100
3748,NCT04335929,100
5492,NCT04027946,100
5484,NCT03750838,100
4319,NCT04274907,100
5752,NCT03881020,100
4327,NCT03653195,100
9644,NCT04024631,100
6052,NCT02506192,100
4352,NCT04561804,100
3707,NCT02673229,100
1046,NCT02419443,100
5447,NCT02194088,100
9493,NCT04142983,100
3706,NCT02824276,100
9655,NCT04017910,100
3703,NCT00395876,100
3798,NCT02096432,100
6034,NCT03082638,100
6029,NCT03197675,100
1202,NCT03807531,100
5152,NCT03255564,100
9106,NCT04497363,100
9113,NCT04494698,100
8093,NCT02952352,100
5807,NCT04173806,100
5819,NCT00651794,100
5699,NCT01646541,100
7961,NCT00689728,100
5884,NCT02749968,100
5886,NCT01830725,100
5674,NCT03913676,100
4262,NCT04213508,100
9637,NCT04033081,100
9116,NCT04486716,100
4191,NCT03765593,100
1224,NCT03451058,100
6015,NCT03530163,100
4219,NCT02572323,100
4682,NCT04044261,100
4235,NCT04526418,100
8318,NCT04362189,100
5139,NCT00230568,100
4385,NCT02351544,100
5474,NCT04564599,100
5153,NCT03283657,100
9727,NCT03962725,100
9014,NCT04579926,100
4634,NCT04263025,100
9024,NCT04570839,100
8924,NCT03808675,100
3612,NCT00420719,100
6180,NCT00253994,100
4506,NCT03543891,100
3574,NCT04598295,100
4440,NCT01666652,100
6199,NCT03693924,100
4476,NCT00848796,100
4930,NCT02068924,100
3552,NCT03736486,100
9417,NCT04222166,100
9484,NCT04150848,100
5329,NCT02638090,100
9144,NCT04467099,100
9029,NCT04566874,100
1320,NCT03088111,100
5363,NCT03756454,100
3477,NCT04345562,100
9141,NCT04469920,100
3681,NCT01411891,100
1021,NCT02874131,100
5373,NCT04294095,100
9207,NCT04392232,100
8446,NCT04357964,100
1625,NCT00606658,10
5210,NCT03308565,10
7080,NCT01505764,10
1641,NCT00585104,10
7528,NCT04250688,10
1678,NCT03921294,10
5642,NCT04103164,10
4988,NCT02381340,10
5666,NCT01674075,10
5672,NCT03813628,10
6904,NCT02011789,10
8638,NCT00619671,10
4846,NCT00603174,10
5281,NCT01182298,10
8640,NCT00766051,10
6952,NCT02104622,10
8662,NCT01208142,10
1969,NCT00929071,10
6943,NCT04251091,10
9346,NCT04276194,10
9613,NCT04048590,10
5303,NCT04113421,10
9076,NCT04524858,10
9304,NCT04311619,10
8482,NCT00771589,10
8173,NCT01839123,10
2634,NCT03242577,10
7721,NCT04160169,10
9561,NCT04088123,10
4604,NCT00908830,10
4394,NCT02519868,10
2481,NCT02529150,10
1769,NCT03851744,10
8765,NCT00280748,10
9021,NCT04575090,10
1900,NCT00417573,10
8985,NCT04604275,10
8755,NCT00903695,10
1049,NCT02899247,10
8160,NCT01401023,10
1790,NCT03131544,10
5331,NCT04586387,10
4355,NCT03030885,10
7324,NCT02666859,10
8279,NCT00458042,10
1030,NCT04004715,10
1805,NCT00591448,10
4407,NCT02170532,10
1811,NCT03403621,10
2311,NCT04357587,10
8133,NCT01447602,10
5493,NCT00466206,10
5351,NCT03279913,10
9558,NCT04088799,10
7095,NCT03077126,10
9993,NCT03769727,10
2060,NCT03982602,10
2429,NCT01689025,10
2061,NCT04326036,10
8973,NCT02422485,10
4983,NCT02720484,10
2382,NCT00798551,10
7468,NCT03964792,10
2068,NCT03266939,10
5550,NCT04145323,10
7129,NCT03143179,10
2356,NCT01173276,10
2331,NCT00420550,10
108,NCT01965561,10
6290,NCT03295695,10
5761,NCT03711747,10
6016,NCT03463239,10
9817,NCT03883607,10
9664,NCT04014400,10
6234,NCT01905618,10
9416,NCT04222712,10
6208,NCT00870285,10
6773,NCT03409133,10
5059,NCT00356200,10
5990,NCT04051242,10
9833,NCT03876028,10
6191,NCT01873573,10
6660,NCT02403232,10
1428,NCT00584454,10
3771,NCT03339245,10
8603,NCT01237106,10
6146,NCT00807820,10
1288,NCT03043300,10
4711,NCT01527838,10
5117,NCT02456311,10
2904,NCT03304548,10
6486,NCT01451359,10
8448,NCT04253483,10
6025,NCT03258658,10
6126,NCT01155024,10
2914,NCT04115228,10
3676,NCT03790137,10
1250,NCT02105753,10
6121,NCT01281267,10
1264,NCT03525561,10
5972,NCT03029884,10
6803,NCT02039895,10
5766,NCT04028960,10
3999,NCT04434313,10
6605,NCT00795678,10
5779,NCT00721149,10
6585,NCT01403233,10
2724,NCT02679690,10
3441,NCT03184792,10
2741,NCT00523042,10
3075,NCT02000778,10
3365,NCT00319839,10
5811,NCT03581565,10
3951,NCT03278626,10
8615,NCT01644812,10
3485,NCT02880540,10
8910,NCT02391727,10
9899,NCT03832478,10
9885,NCT03842254,10
5056,NCT00568854,10
5929,NCT00270439,10
2966,NCT01996072,10
5187,NCT01636466,1
5451,NCT01966302,1
5450,NCT02234011,1
2172,NCT04337138,1
6573,NCT03259386,1
4350,NCT02702479,1
6521,NCT04032171,1
3221,NCT03044821,1
8109,NCT03312387,1
4972,NCT03305393,1
9464,NCT04176172,1
4590,NCT01500538,1
5260,NCT02796352,1
1959,NCT02748889,1
5231,NCT03018106,1
4760,NCT03251911,1
3,NCT01599390,1
7573,NCT01824589,1
6,NCT01153880,1
4751,NCT01369043,1
2029,NCT04498481,1
7327,NCT01455324,1
5064,NCT00173537,1
7,NCT02019732,1
6385,NCT01100658,1
6167,NCT00527982,1
1270,NCT01890850,1
9690,NCT03993210,1
4454,NCT00657917,1
4449,NCT01140191,1
1007,NCT03463577,1
6587,NCT01446224,1
8718,NCT00058045,1
3100,NCT02039960,1
2825,NCT01002118,1
5557,NCT01462552,1
2415,NCT01822171,1
7114,NCT02905981,1
1242,NCT04396626,1
5616,NCT01602913,1
6746,NCT01449825,1
7763,NCT04287075,1
1120,NCT04460911,1
8179,NCT03446833,1
5656,NCT02795806,1
4286,NCT01076816,1
1123,NCT03964649,1
141,NCT01339546,1
5913,NCT01458561,1
7993,NCT00121186,1
8213,NCT01880372,1
6843,NCT00711087,1
3987,NCT01651247,1
6846,NCT00718393,1
5732,NCT04394247,1
1524,NCT00159471,1
8143,NCT03246113,1
8699,NCT02746263,1
3745,NCT03588741,1
2324,NCT02509377,1
87,NCT04460898,1
6609,NCT04045938,1
6045,NCT02679560,1
6633,NCT01630980,1
1837,NCT01554644,0
9755,NCT03937531,0
9,NCT00948233,0
9963,NCT03787862,0
1917,NCT03385057,0
1484,NCT02385825,0
1310,NCT00412295,0
9754,NCT03938077,0
9901,NCT03829566,0
9199,NCT04401527,0
1147,NCT01538459,0
1653,NCT03814096,0
9629,NCT04038671,0
1652,NCT01574677,0
1791,NCT01075165,0
9587,NCT04068857,0
9595,NCT04058145,0
9608,NCT04049682,0
1752,NCT00519402,0
1483,NCT02386150,0
1783,NCT01018238,0
1485,NCT02092142,0
1457,NCT03495063,0
9567,NCT04084093,0
1025,NCT01771575,0
1244,NCT02418702,0
9873,NCT03849144,0
1253,NCT01663558,0
1503,NCT00640692,0
1008,NCT00350077,0
1858,NCT00855153,0
9668,NCT04007588,0
1411,NCT02406534,0
9273,NCT04336774,0
9949,NCT03797612,0
1870,NCT02341079,0
1085,NCT00352729,0
1047,NCT00947245,0
1704,NCT00384371,0
9962,NCT03788486,0
1450,NCT01952028,0
1703,NCT00384579,0
1551,NCT03249675,0
1291,NCT02517671,0
111,NCT01306266,0
9860,NCT03862053,0
9136,NCT04477642,0
1699,NCT00211614,0
109,NCT01927835,0
5000,NCT02270164,0
4462,NCT00124865,0
4325,NCT00728455,0
4163,NCT01166919,0
4210,NCT01701349,0
5242,NCT02540512,0
4244,NCT00615407,0
4282,NCT02037282,0
6097,NCT01547325,0
4284,NCT01092572,0
4291,NCT03278808,0
4293,NCT02125591,0
4294,NCT02109198,0
6613,NCT03598816,0
4323,NCT02317250,0
4328,NCT03172741,0
3488,NCT03201159,0
4339,NCT00797940,0
4906,NCT00940784,0
4367,NCT02849301,0
4386,NCT03185871,0
4410,NCT00806910,0
4418,NCT00554736,0
4419,NCT02799836,0
4429,NCT03110952,0
4439,NCT01843491,0
5233,NCT01520298,0
5572,NCT02440061,0
6251,NCT04203186,0
4161,NCT03042117,0
4155,NCT02299726,0
8337,NCT02246075,0
6617,NCT04044326,0
4839,NCT02379403,0
6731,NCT01182883,0
3582,NCT01256203,0
6676,NCT04265690,0
3621,NCT03814798,0
4858,NCT01457976,0
8453,NCT01032590,0
8452,NCT02295540,0
3671,NCT01512095,0
3705,NCT01813266,0
8159,NCT02256085,0
3763,NCT01685034,0
8414,NCT01162369,0
3796,NCT01063959,0
3805,NCT02378740,0
3826,NCT00732147,0
3865,NCT01760980,0
5508,NCT00340795,0
4605,NCT02357277,0
8378,NCT04418934,0
8377,NCT01891383,0
4027,NCT01890798,0
4112,NCT03606655,0
4128,NCT03481894,0
4731,NCT02812030,0
5145,NCT01263418,0
6094,NCT01584037,0
6612,NCT02144441,0
4718,NCT02679092,0
4708,NCT01810731,0
6410,NCT00937170,0
4949,NCT01479582,0
5948,NCT00161252,0
5912,NCT01518491,0
4954,NCT02299115,0
4960,NCT02941601,0
5715,NCT02000739,0
6322,NCT01497678,0
4700,NCT02274012,0
4541,NCT02366234,0
6347,NCT03486353,0
5805,NCT01967654,0
4681,NCT04401631,0
7988,NCT01980979,0
4666,NCT03482206,0
4578,NCT03176420,0
4976,NCT01972048,0
4592,NCT00580944,0
4596,NCT04163224,0
5727,NCT01906437,0
6388,NCT02195570,0
6360,NCT03255681,0
4660,NCT03831724,0
5729,NCT01195220,0
6420,NCT02977039,0
4499,NCT02398942,0
8099,NCT00876226,0
5647,NCT02442739,0
6584,NCT01175291,0
6269,NCT00992693,0
6537,NCT00916656,0
8101,NCT03887793,0
6093,NCT01593072,0
5123,NCT01377805,0
5586,NCT00923728,0
6060,NCT02303964,0
1967,NCT01188473,0
4463,NCT00090688,0
4467,NCT01954290,0
4915,NCT02862184,0
4480,NCT03602118,0
6524,NCT01969903,0
5121,NCT01849887,0
4942,NCT02165644,0
6270,NCT00868946,0
8112,NCT02981160,0
5624,NCT01847495,0
5631,NCT04132700,0
4487,NCT03352479,0
6493,NCT01045564,0
6050,NCT02574546,0
8113,NCT00679666,0
7862,NCT03828201,0
3502,NCT01276782,0
3898,NCT01117974,0
8479,NCT01625793,0
3482,NCT01636999,0
7132,NCT02022904,0
2402,NCT02141178,0
2420,NCT00123578,0
5413,NCT01847300,0
2465,NCT01433770,0
2506,NCT01349088,0
2513,NCT01498705,0
2532,NCT01858051,0
7104,NCT01007006,0
7087,NCT02911675,0
2574,NCT00758693,0
2589,NCT01770717,0
2603,NCT02027324,0
2611,NCT02311777,0
2616,NCT03148652,0
7019,NCT02041819,0
4785,NCT02019680,0
2629,NCT00167440,0
2636,NCT03791814,0
2651,NCT02548117,0
2655,NCT02332694,0
2660,NCT03340233,0
2722,NCT00340249,0
2738,NCT03338114,0
2762,NCT01801670,0
4817,NCT03086395,0
2772,NCT00986115,0
7020,NCT02033538,0
8608,NCT01752608,0
2798,NCT02644057,0
7675,NCT00731887,0
2326,NCT04018417,0
2294,NCT01431742,0
2288,NCT00930995,0
1980,NCT03005639,0
7574,NCT00110526,0
2040,NCT02572505,0
2042,NCT01630551,0
2099,NCT03377621,0
2108,NCT01403428,0
7534,NCT00675974,0
4798,NCT03953794,0
