,NCTId,ConditionMeshId
3925,NCT04387305,D000001930
7695,NCT00208572,D000001930
4294,NCT02109198,D000001930
7043,NCT03309046,D000001930
4293,NCT02125591,D000001930
6973,NCT00692575,D000001930
7766,NCT03441867,D000001930
9332,NCT04291066,D000001930
1613,NCT00785304,D000001930
7100,NCT02069613,D000001930
8693,NCT03868930,D000001930
7996,NCT01058395,D000001930
9495,NCT04138953,D000001930
7104,NCT01007006,D000001930
7250,NCT01194661,D000001930
7775,NCT00283153,D000001930
7776,NCT00208585,D000001930
6131,NCT01075035,D000001930
7781,NCT03594734,D000001930
6130,NCT01077089,D000001930
6129,NCT01111682,D000001930
1036,NCT02719964,D000001930
7087,NCT02911675,D000001930
9586,NCT04068883,D000001930
6974,NCT00621751,D000001930
2692,NCT02443142,D000001930
7055,NCT01418976,D000001930
1680,NCT00973674,D000001930
3230,NCT04140084,D000001930
6082,NCT01760785,D000001930
7246,NCT01750268,D000001930
6194,NCT04560946,D000001930
6492,NCT03244475,D000001930
7173,NCT02765672,D000001930
7869,NCT01687153,D000001930
9641,NCT04026581,D000001930
2730,NCT01013870,D000001930
1073,NCT01306968,D000001930
6985,NCT00211835,D000001930
1605,NCT02142712,D000001929
4467,NCT01954290,D000001929
8084,NCT02858778,D000001927
8595,NCT02079766,D000001927
3625,NCT00016510,D000001927
3048,NCT00986648,D000001927
8377,NCT01891383,D000001927
7240,NCT02191267,D000001927
4511,NCT03593330,D000001927
4341,NCT03163589,D000001927
6367,NCT03776994,D000001927
8457,NCT02621944,D000001927
8249,NCT01810640,D000001926
8033,NCT03625570,D000001925
4489,NCT04245124,D000001924
4294,NCT02109198,D000001924
6628,NCT04549532,D000001924
7374,NCT04372797,D000001924
4293,NCT02125591,D000001924
1372,NCT03479541,D000001924
6782,NCT01614444,D000001924
6031,NCT03123224,D000001924
8167,NCT03523507,D000001924
8944,NCT03869970,D000001924
9915,NCT03819608,D000001924
2730,NCT01013870,D000001924
1073,NCT01306968,D000001924
6047,NCT02634944,D000001924
7042,NCT04504630,D000001924
7598,NCT01925963,D000001924
4327,NCT03653195,D000001924
6492,NCT03244475,D000001924
8562,NCT01975857,D000001924
7001,NCT01625962,D000001924
1689,NCT00822263,D000001924
7032,NCT01747811,D000001924
7030,NCT02374918,D000001924
1551,NCT03249675,D000001924
6600,NCT02383472,D000001924
6833,NCT02477943,D000001924
6835,NCT02957461,D000001924
7004,NCT01220713,D000001924
7024,NCT02089594,D000001924
1924,NCT03265912,D000001924
6735,NCT04074486,D000001924
2692,NCT02443142,D000001924
9103,NCT04499937,D000001924
1340,NCT01728142,D000001924
5909,NCT01832714,D000001924
8803,NCT01921179,D000001924
7100,NCT02069613,D000001924
7625,NCT02171312,D000001924
3230,NCT04140084,D000001924
1341,NCT01728129,D000001924
7260,NCT01779427,D000001924
9586,NCT04068883,D000001924
6289,NCT03600324,D000001924
4622,NCT04568369,D000001924
3197,NCT00180284,D000001919
2077,NCT00294060,D000001919
3869,NCT01754064,D000001919
8197,NCT02436616,D000001919
8786,NCT03395314,D000001883
8376,NCT02149823,D000001883
8125,NCT01469663,D000001883
6138,NCT00904423,D000001862
1976,NCT04279392,D000001862
5297,NCT04040010,D000001851
9563,NCT04087096,D000001851
8019,NCT00043745,D000001851
9071,NCT04528446,D000001851
5300,NCT01724489,D000001851
9402,NCT04233112,D000001851
5682,NCT04535180,D000001851
3404,NCT01152580,D000001851
8641,NCT02726438,D000001850
8641,NCT02726438,D000001847
9071,NCT04528446,D000001847
6138,NCT00904423,D000001847
3685,NCT03571893,D000001836
8855,NCT00769951,D000001836
8453,NCT01032590,D000001836
1702,NCT04201028,D000001836
7950,NCT00081250,D000001836
5034,NCT03372018,D000001836
5153,NCT03283657,D000001836
8218,NCT03065426,D000001836
9436,NCT04207567,D000001835
7589,NCT03967912,D000001835
4269,NCT03337139,D000001835
5391,NCT00305097,D000001835
9109,NCT04495348,D000001835
2475,NCT01871896,D000001835
3055,NCT01084941,D000001835
3685,NCT03571893,D000001835
5215,NCT00686426,D000001835
3712,NCT01272232,D000001835
7726,NCT00115271,D000001835
6390,NCT02490579,D000001835
7314,NCT01307280,D000001835
8956,NCT03611660,D000001835
8192,NCT00826605,D000001835
5153,NCT03283657,D000001835
5548,NCT00579943,D000001835
1286,NCT02327208,D000001835
7012,NCT03712098,D000001835
8453,NCT01032590,D000001835
9281,NCT04330391,D000001835
9241,NCT04364282,D000001835
7950,NCT00081250,D000001835
6905,NCT01751230,D000001835
3475,NCT02078934,D000001835
6932,NCT03767699,D000001835
1702,NCT04201028,D000001835
8850,NCT01435603,D000001835
8088,NCT03893708,D000001835
5034,NCT03372018,D000001835
6284,NCT02310334,D000001832
3305,NCT04398628,D000001791
6406,NCT00168090,D000001791
3501,NCT01230021,D000001778
4491,NCT01589666,D000001778
8248,NCT02637427,D000001778
2701,NCT01564563,D000001778
1975,NCT00710619,D000001778
1691,NCT02568202,D000001778
2748,NCT00108758,D000001778
1717,NCT00104455,D000001778
9242,NCT04360824,D000001778
1749,NCT01988532,D000001778
2639,NCT03075670,D000001778
6406,NCT00168090,D000001778
3260,NCT00323570,D000001778
2755,NCT00102037,D000001778
1773,NCT01563445,D000001778
3305,NCT04398628,D000001778
3282,NCT01253811,D000001778
1879,NCT01830712,D000001778
3061,NCT00956345,D000001778
2736,NCT00154427,D000001778
1765,NCT00056589,D000001778
1766,NCT01228058,D000001778
2601,NCT01561924,D000001778
3390,NCT02774317,D000001778
2694,NCT01386528,D000001778
2856,NCT02239146,D000001778
2678,NCT00868309,D000001778
6091,NCT01638481,D000001778
2579,NCT00108797,D000001778
3801,NCT01476423,D000001778
1282,NCT02920398,D000001778
6128,NCT01118208,D000001768
7688,NCT01942746,D000001766
8042,NCT01109576,D000001766
56,NCT01287247,D000001764
1125,NCT02455024,D000001752
6953,NCT01920243,D000001750
6843,NCT00711087,D000001750
9254,NCT04350359,D000001750
3173,NCT00995488,D000001749
9191,NCT04410302,D000001749
6822,NCT03459846,D000001749
5348,NCT03864302,D000001749
1808,NCT01520038,D000001749
8354,NCT03672240,D000001749
9302,NCT04314778,D000001749
6552,NCT00341861,D000001749
5401,NCT03327883,D000001749
8962,NCT04066894,D000001749
2840,NCT02560038,D000001749
9028,NCT04567719,D000001749
4304,NCT03945162,D000001749
3320,NCT00585689,D000001749
3809,NCT03125460,D000001749
9228,NCT04375813,D000001749
3018,NCT02808143,D000001749
8796,NCT03852030,D000001749
2951,NCT00342875,D000001749
5625,NCT01955408,D000001749
3107,NCT04235764,D000001749
9983,NCT03773666,D000001749
9037,NCT04561362,D000001749
3903,NCT00318643,D000001749
8947,NCT03762161,D000001749
9867,NCT03854721,D000001749
3599,NCT01171027,D000001745
2474,NCT01599923,D000001733
7804,NCT00860470,D000001724
4588,NCT00015613,D000001724
7484,NCT03429257,D000001724
9222,NCT04379843,D000001724
7664,NCT03393637,D000001724
7834,NCT01702805,D000001724
7971,NCT02169024,D000001724
7726,NCT00115271,D000001724
4601,NCT01344616,D000001724
7863,NCT02103296,D000001724
5548,NCT00579943,D000001724
5072,NCT01646463,D000001724
7510,NCT03431558,D000001724
4388,NCT00221416,D000001714
8512,NCT01012180,D000001714
8794,NCT02150681,D000001714
8547,NCT01588457,D000001714
9823,NCT03881449,D000001714
8229,NCT03740139,D000001714
5362,NCT03451630,D000001714
9905,NCT03825640,D000001714
8092,NCT03481049,D000001714
1942,NCT03764683,D000001714
8005,NCT01431573,D000001714
9399,NCT04235686,D000001714
3426,NCT00917501,D000001714
2246,NCT00277654,D000001714
4061,NCT00835120,D000001714
1944,NCT00277667,D000001714
1366,NCT02478788,D000001714
9352,NCT04269772,D000001714
8576,NCT02553161,D000001714
5360,NCT02476877,D000001714
7914,NCT00223509,D000001714
8376,NCT02149823,D000001714
2581,NCT03925038,D000001714
6971,NCT00924976,D000001714
5551,NCT01957501,D000001714
2814,NCT00531518,D000001714
1139,NCT00154323,D000001714
2075,NCT04358900,D000001714
5482,NCT00841269,D000001714
1966,NCT00278772,D000001714
3795,NCT01899976,D000001661
2094,NCT00123825,D000001661
9584,NCT04072445,D000001661
1701,NCT01950572,D000001661
4710,NCT02829918,D000001661
9596,NCT04057365,D000001661
1251,NCT01715220,D000001660
7400,NCT03395028,D000001656
1510,NCT00183846,D000001650
9584,NCT04072445,D000001650
4946,NCT04040504,D000001649
3364,NCT01864057,D000001602
5975,NCT04587583,D000001526
7817,NCT03376633,D000001526
7710,NCT04379414,D000001526
8949,NCT02459327,D000001526
1079,NCT00128479,D000001523
1064,NCT00130676,D000001523
7262,NCT01412866,D000001523
9467,NCT04173572,D000001523
3881,NCT01565863,D000001523
7161,NCT03075475,D000001523
1630,NCT04407195,D000001523
8953,NCT04606966,D000001523
1314,NCT04156373,D000001523
8826,NCT01671475,D000001523
1074,NCT00208156,D000001523
3547,NCT02969369,D000001523
8229,NCT03740139,D000001523
1048,NCT03369730,D000001523
6490,NCT02508480,D000001523
4867,NCT03975400,D000001523
6592,NCT02848469,D000001523
7241,NCT01024569,D000001523
7817,NCT03376633,D000001523
7463,NCT02320903,D000001523
2814,NCT00531518,D000001523
9080,NCT04523337,D000001523
3297,NCT00001659,D000001523
9722,NCT03966872,D000001523
8396,NCT02693327,D000001523
9707,NCT03980743,D000001523
97,NCT02069925,D000001523
8029,NCT01964404,D000001523
5745,NCT02796859,D000001523
6811,NCT04386317,D000001523
9720,NCT03969589,D000001523
1779,NCT03377569,D000001523
7700,NCT04055181,D000001523
5728,NCT03775096,D000001523
4749,NCT04352634,D000001523
2525,NCT04029220,D000001523
5360,NCT02476877,D000001523
8874,NCT01216891,D000001523
5971,NCT04162847,D000001523
5762,NCT02874573,D000001523
3813,NCT00125138,D000001523
3065,NCT03467789,D000001478
8574,NCT03483441,D000001478
6421,NCT04408105,D000001471
149,NCT02988934,D000001471
6647,NCT01032044,D000001471
9428,NCT04214119,D000001471
5676,NCT00081354,D000001471
3582,NCT01256203,D000001471
1606,NCT02060513,D000001424
7127,NCT04287478,D000001424
4717,NCT00736554,D000001424
4152,NCT00407147,D000001424
6700,NCT02796716,D000001424
9196,NCT04404855,D000001424
8142,NCT02853435,D000001424
6,NCT01153880,D000001424
8291,NCT00760279,D000001424
1320,NCT03088111,D000001424
2116,NCT00865358,D000001416
9603,NCT04055012,D000001416
9784,NCT03914469,D000001416
6817,NCT01190033,D000001416
4965,NCT04424823,D000001416
1189,NCT03532230,D000001416
8369,NCT01096628,D000001416
3495,NCT02122445,D000001416
6487,NCT03381885,D000001416
3081,NCT00269503,D000001416
5924,NCT03341000,D000001416
5500,NCT02286141,D000001416
5358,NCT04236804,D000001416
5704,NCT04240483,D000001416
1905,NCT00000418,D000001416
6826,NCT00394264,D000001416
7833,NCT01775995,D000001416
2862,NCT04156802,D000001416
3117,NCT02241824,D000001416
1317,NCT04494490,D000001416
1704,NCT00384371,D000001416
2328,NCT03243084,D000001416
3818,NCT01352676,D000001416
3326,NCT03520387,D000001416
5554,NCT01147120,D000001416
7326,NCT01556581,D000001416
6685,NCT03504085,D000001416
9113,NCT04494698,D000001416
8350,NCT02558855,D000001416
5337,NCT03589703,D000001416
2004,NCT00373009,D000001416
2819,NCT03418649,D000001416
2891,NCT00000408,D000001416
6475,NCT04246281,D000001416
8330,NCT00767806,D000001416
8767,NCT03354585,D000001416
1620,NCT01725087,D000001416
5087,NCT01854892,D000001416
4090,NCT00000411,D000001416
2729,NCT03850717,D000001416
4231,NCT03172962,D000001416
2294,NCT01431742,D000001416
9114,NCT04491175,D000001416
1666,NCT02239627,D000001416
3706,NCT02824276,D000001416
6014,NCT03535688,D000001416
1703,NCT00384579,D000001416
4189,NCT00101790,D000001416
7294,NCT00632060,D000001416
7734,NCT02847962,D000001361
3098,NCT01475617,D000001361
8588,NCT02360644,D000001361
2532,NCT01858051,D000001361
5126,NCT01367977,D000001342
5510,NCT00340600,D000001327
9874,NCT03848962,D000001327
9064,NCT04539002,D000001327
5160,NCT01351805,D000001327
6386,NCT03205865,D000001327
6009,NCT03668873,D000001321
8795,NCT00183339,D000001321
1527,NCT01908205,D000001321
5895,NCT04446442,D000001321
8650,NCT03003221,D000001321
6027,NCT03197922,D000001321
8334,NCT04060030,D000001321
4984,NCT03693313,D000001321
5066,NCT01801696,D000001321
5405,NCT02839915,D000001321
4616,NCT00027404,D000001321
8254,NCT01250938,D000001321
7529,NCT03338530,D000001321
7470,NCT00902798,D000001321
3084,NCT04533607,D000001321
3959,NCT00005014,D000001321
6698,NCT03202303,D000001321
5993,NCT03984487,D000001321
7110,NCT04545606,D000001321
8407,NCT02708069,D000001321
4411,NCT02301195,D000001321
7413,NCT04060017,D000001321
5919,NCT01086475,D000001321
4384,NCT02222662,D000001321
2706,NCT01624194,D000001321
5489,NCT01333865,D000001321
6042,NCT02871349,D000001321
3696,NCT00335790,D000001321
8137,NCT00760812,D000001321
9872,NCT03849456,D000001321
3924,NCT04431622,D000001308
1197,NCT04507204,D000001289
3212,NCT01351064,D000001289
1366,NCT02478788,D000001289
5435,NCT00753012,D000001289
7860,NCT04465708,D000001289
8421,NCT00553319,D000001289
5355,NCT02141113,D000001289
4227,NCT04132557,D000001289
8051,NCT02251743,D000001289
9470,NCT04170738,D000001289
8607,NCT00228046,D000001289
5470,NCT01063153,D000001289
9129,NCT04480346,D000001289
6950,NCT02150668,D000001289
5486,NCT03533556,D000001289
8556,NCT00644566,D000001289
2183,NCT02638168,D000001289
5377,NCT00248092,D000001289
5394,NCT02086864,D000001289
7260,NCT01779427,D000001289
2672,NCT03294538,D000001284
7236,NCT02971072,D000001284
6551,NCT03409575,D000001284
2109,NCT04256265,D000001284
1723,NCT03520426,D000001284
5422,NCT03782480,D000001284
3375,NCT00464971,D000001284
6156,NCT00653783,D000001284
5051,NCT01059240,D000001284
8074,NCT00167921,D000001284
5308,NCT02145949,D000001284
7601,NCT02420353,D000001284
9083,NCT04518059,D000001284
3460,NCT00465192,D000001284
8529,NCT02080975,D000001282
9285,NCT04327596,D000001281
8465,NCT00408200,D000001281
9063,NCT04539158,D000001281
8505,NCT00846534,D000001281
5791,NCT02769078,D000001281
9053,NCT04546763,D000001281
5362,NCT03451630,D000001281
5862,NCT01247974,D000001281
5779,NCT00721149,D000001281
5604,NCT00401414,D000001281
3224,NCT04199702,D000001281
3686,NCT03650556,D000001281
5534,NCT02339493,D000001281
35,NCT03242278,D000001281
5611,NCT03259893,D000001281
9088,NCT04514757,D000001281
3896,NCT00523978,D000001281
3946,NCT03259373,D000001281
3927,NCT03354663,D000001281
9460,NCT04180540,D000001281
9220,NCT04380415,D000001281
8646,NCT00870324,D000001281
8410,NCT00484640,D000001281
9522,NCT04115735,D000001281
3913,NCT02583178,D000001281
9626,NCT04038944,D000001281
2910,NCT02120560,D000001281
9478,NCT04160000,D000001281
3209,NCT01719367,D000001281
9795,NCT03906461,D000001281
9535,NCT04104191,D000001281
9572,NCT04080570,D000001281
2396,NCT00404872,D000001281
6865,NCT03660696,D000001281
7163,NCT00643188,D000001281
2359,NCT01248156,D000001281
1599,NCT00116428,D000001281
6743,NCT03221777,D000001281
1948,NCT00377702,D000001281
7338,NCT03026556,D000001281
7692,NCT00162435,D000001281
7819,NCT00742859,D000001281
2039,NCT00415558,D000001281
6848,NCT02784587,D000001281
1512,NCT03713333,D000001281
5049,NCT03491202,D000001281
2316,NCT01996943,D000001281
1617,NCT01847560,D000001281
5030,NCT04313296,D000001281
1041,NCT00124319,D000001265
7499,NCT02548208,D000001265
9727,NCT03962725,D000001261
6350,NCT02919267,D000001261
9991,NCT03770377,D000001259
9992,NCT03769961,D000001259
8833,NCT02445794,D000001259
4314,NCT03355794,D000001254
3047,NCT02800486,D000001254
3189,NCT01884740,D000001254
8288,NCT00751270,D000001254
3465,NCT00542581,D000001251
143,NCT04072289,D000001251
3190,NCT04327518,D000001251
5598,NCT00821236,D000001251
5719,NCT03541187,D000001249
4039,NCT01192178,D000001249
9761,NCT03933540,D000001249
3251,NCT03213184,D000001249
3128,NCT00425880,D000001249
4364,NCT02948738,D000001249
3766,NCT03976869,D000001249
4739,NCT00013715,D000001249
4657,NCT04171180,D000001249
8589,NCT01698983,D000001249
5471,NCT02635334,D000001249
9674,NCT04002362,D000001249
2741,NCT00523042,D000001249
6931,NCT03890666,D000001249
4062,NCT02230332,D000001249
2649,NCT00001887,D000001249
5453,NCT00662051,D000001249
4526,NCT01431924,D000001249
3351,NCT00394329,D000001249
4663,NCT04349020,D000001249
4244,NCT00615407,D000001249
62,NCT03373045,D000001249
8876,NCT02085473,D000001249
8967,NCT03032159,D000001249
3855,NCT03193879,D000001249
2353,NCT01238432,D000001249
2609,NCT03794856,D000001249
3666,NCT00078208,D000001249
6398,NCT03953300,D000001249
8630,NCT01979055,D000001249
5419,NCT01647399,D000001249
1229,NCT01287351,D000001249
4273,NCT02889809,D000001249
2411,NCT00682669,D000001249
1774,NCT01329939,D000001249
9771,NCT03926741,D000001249
7033,NCT00282516,D000001249
2189,NCT01547286,D000001249
2188,NCT00615706,D000001249
5644,NCT01500525,D000001249
8883,NCT00331058,D000001249
5938,NCT02319967,D000001249
1962,NCT00454415,D000001249
4407,NCT02170532,D000001249
5269,NCT04250779,D000001249
6396,NCT02658877,D000001249
4524,NCT00299065,D000001249
1853,NCT00620334,D000001249
1131,NCT01623544,D000001249
1945,NCT00528814,D000001249
8499,NCT00993590,D000001249
4620,NCT01891773,D000001249
8497,NCT02700542,D000001249
4315,NCT01170676,D000001249
7350,NCT00595491,D000001249
4842,NCT01155843,D000001249
3720,NCT00584051,D000001249
9640,NCT04026711,D000001249
1292,NCT00219323,D000001249
5157,NCT01800994,D000001249
3110,NCT00001909,D000001249
3531,NCT01072123,D000001249
5521,NCT03175536,D000001249
5378,NCT03297645,D000001249
3308,NCT00001908,D000001249
7230,NCT02405026,D000001249
6663,NCT04380038,D000001249
4713,NCT04542005,D000001249
9638,NCT04032834,D000001249
2753,NCT02763917,D000001249
6425,NCT01251523,D000001249
2241,NCT02865967,D000001249
3051,NCT00811278,D000001249
8695,NCT03705325,D000001249
7735,NCT03794999,D000001249
9525,NCT04113746,D000001249
2110,NCT01350336,D000001249
5170,NCT00129662,D000001249
6534,NCT04545385,D000001249
3229,NCT00395304,D000001249
5250,NCT02075151,D000001249
5039,NCT03291808,D000001249
2662,NCT00660322,D000001249
7167,NCT02153346,D000001249
3359,NCT03736603,D000001249
9162,NCT04448002,D000001249
8456,NCT01280500,D000001249
3238,NCT01852656,D000001249
3450,NCT00675584,D000001249
1739,NCT03054597,D000001248
7198,NCT03254628,D000001238
9688,NCT03995316,D000001238
7198,NCT03254628,D000001237
1923,NCT00037206,D000001228
7160,NCT02638051,D000001201
7435,NCT02656017,D000001176
7966,NCT00088764,D000001172
7961,NCT00689728,D000001172
7951,NCT00531817,D000001172
2673,NCT00808210,D000001172
4137,NCT03378219,D000001172
1066,NCT03975790,D000001172
43,NCT02787538,D000001172
6382,NCT00048321,D000001172
1154,NCT04018001,D000001172
6228,NCT02706847,D000001172
6501,NCT02260778,D000001172
6223,NCT02706951,D000001172
6222,NCT02675426,D000001172
5346,NCT00396812,D000001172
1460,NCT02984943,D000001172
6221,NCT02629159,D000001172
1123,NCT03964649,D000001172
5404,NCT01921309,D000001172
1181,NCT02543931,D000001172
3657,NCT00718588,D000001172
1415,NCT02544334,D000001172
117,NCT02886689,D000001172
8552,NCT01710358,D000001172
7852,NCT01313208,D000001172
8551,NCT01711359,D000001172
7169,NCT01559103,D000001172
5042,NCT03285191,D000001172
8549,NCT01721057,D000001172
3861,NCT00443443,D000001172
6219,NCT02797769,D000001172
6328,NCT00779220,D000001172
2654,NCT02281747,D000001172
1669,NCT04047121,D000001172
3271,NCT00796705,D000001172
6980,NCT00283855,D000001172
7431,NCT02706873,D000001172
8975,NCT01721044,D000001172
6977,NCT00485914,D000001172
7385,NCT00048932,D000001172
1868,NCT00888745,D000001172
6558,NCT00424294,D000001172
4079,NCT00837434,D000001172
5063,NCT03411057,D000001172
7549,NCT02820038,D000001172
5160,NCT01351805,D000001172
1659,NCT01966718,D000001172
6438,NCT02784106,D000001172
