,NCTId,ConditionBrowseLeafId
2249,NCT03906942,M11284
2895,NCT03845283,M11284
1507,NCT02601092,M11284
2666,NCT00873964,M11284
3071,NCT03982511,M11284
3088,NCT03308721,M11284
1513,NCT04406441,M11284
3097,NCT00247377,M11284
3101,NCT00411489,M11284
2221,NCT03148262,M11284
9525,NCT04113746,M11284
1518,NCT02725905,M11284
2213,NCT00344903,M11284
2197,NCT01357551,M11284
3121,NCT03882957,M11284
3935,NCT00481715,M11284
3023,NCT00962806,M11284
2286,NCT03640286,M11284
3022,NCT01168297,M11284
2387,NCT01040663,M11284
2898,NCT01944306,M11284
1106,NCT03174769,M11284
2912,NCT00381992,M11284
1397,NCT00289315,M11284
1401,NCT00372606,M11284
2372,NCT01855620,M11284
9707,NCT03980743,M11284
9705,NCT03981978,M11284
2351,NCT04116229,M11284
4234,NCT03521817,M11284
4228,NCT02755818,M11284
2957,NCT01125397,M11284
9500,NCT04132869,M11284
1432,NCT03140488,M11284
2310,NCT00976443,M11284
1442,NCT01613001,M11284
2985,NCT01316783,M11284
1032,NCT01031160,M11284
2998,NCT01807572,M11284
4325,NCT00728455,M11284
9502,NCT04131647,M11284
2301,NCT01631747,M11284
3012,NCT01999244,M11284
3017,NCT01185041,M11284
3020,NCT02084836,M11284
9504,NCT04128995,M11284
1813,NCT02235961,M11284
8112,NCT02981160,M11284
6190,NCT03418857,M11284
7767,NCT02050165,M11284
7472,NCT03412136,M11284
6730,NCT01043718,M11284
7495,NCT03605888,M11284
7496,NCT00615641,M11284
4745,NCT04516252,M11284
5215,NCT00686426,M11284
8932,NCT03951064,M11284
8802,NCT01647438,M11284
6463,NCT03630588,M11284
7536,NCT00368095,M11284
5234,NCT02697565,M11284
7557,NCT02643576,M11284
7565,NCT02246413,M11284
4695,NCT03239782,M11284
7585,NCT04035382,M11284
7588,NCT01673178,M11284
5240,NCT00948597,M11284
4765,NCT02701868,M11284
8412,NCT03832933,M11284
4773,NCT03499509,M11284
5701,NCT01837524,M11284
7322,NCT01208870,M11284
6769,NCT03678766,M11284
5469,NCT01879033,M11284
8281,NCT02551640,M11284
6758,NCT01385046,M11284
6757,NCT00074633,M11284
6756,NCT03029507,M11284
7361,NCT03962712,M11284
5199,NCT04334278,M11284
4795,NCT02613767,M11284
5183,NCT04276051,M11284
5466,NCT00710606,M11284
8048,NCT02763150,M11284
8270,NCT03170700,M11284
8049,NCT01408147,M11284
7420,NCT00201006,M11284
4687,NCT00746083,M11284
5742,NCT00774371,M11284
5746,NCT01322568,M11284
5266,NCT00724438,M11284
5955,NCT04255953,M11284
8200,NCT00542113,M11284
8663,NCT00939055,M11284
7684,NCT03502096,M11284
6642,NCT03885700,M11284
7697,NCT04016909,M11284
7706,NCT01746264,M11284
8183,NCT00125580,M11284
4624,NCT01889225,M11284
7751,NCT03529695,M11284
4553,NCT01029483,M11284
7756,NCT01413126,M11284
4543,NCT01864564,M11284
6637,NCT00254072,M11284
5783,NCT00156351,M11284
8446,NCT04357964,M11284
8079,NCT01167270,M11284
4632,NCT02269410,M11284
8066,NCT02197390,M11284
5419,NCT01647399,M11284
4674,NCT03683589,M11284
8217,NCT03227575,M11284
5248,NCT01889446,M11284
7630,NCT03432715,M11284
5420,NCT03815214,M11284
8070,NCT03555331,M11284
6668,NCT01768546,M11284
8956,NCT03611660,M11284
7656,NCT03272074,M11284
4659,NCT02267317,M11284
5417,NCT03431831,M11284
7638,NCT01169428,M11284
5255,NCT03856320,M11284
5966,NCT00847574,M11284
8207,NCT03313375,M11284
5964,NCT02949115,M11284
7314,NCT01307280,M11284
8585,NCT02700698,M11284
5688,NCT00302042,M11284
6918,NCT02079116,M11284
8022,NCT02160847,M11284
8136,NCT02566317,M11284
6320,NCT00622050,M11284
4988,NCT02381340,M11284
6321,NCT00565149,M11284
5599,NCT02829554,M11284
7073,NCT01096251,M11284
7090,NCT01679938,M11284
8348,NCT01527617,M11284
8339,NCT03574584,M11284
8840,NCT00960765,M11284
6909,NCT04442620,M11284
6906,NCT01004094,M11284
4968,NCT02332993,M11284
4966,NCT02091323,M11284
8873,NCT00759746,M11284
6919,NCT02072694,M11284
5541,NCT01402674,M11284
8006,NCT01839708,M11284
8714,NCT00072995,M11284
6313,NCT02346994,M11284
6314,NCT01674049,M11284
8850,NCT01435603,M11284
6315,NCT01541761,M11284
5034,NCT03372018,M11284
6311,NCT04186533,M11284
5035,NCT03349775,M11284
6318,NCT00756626,M11284
4995,NCT02186379,M11284
8535,NCT00626457,M11284
5039,NCT03291808,M11284
8543,NCT03674944,M11284
7034,NCT00867425,M11284
7035,NCT00409786,M11284
5542,NCT02346162,M11284
4999,NCT01722032,M11284
4959,NCT01584596,M11284
6354,NCT01886326,M11284
8500,NCT03841682,M11284
5483,NCT01028144,M11284
4892,NCT01625910,M11284
5655,NCT02489396,M11284
6420,NCT02977039,M11284
8508,NCT01182727,M11284
7264,NCT02075307,M11284
8898,NCT04004325,M11284
8687,NCT00870207,M11284
4863,NCT04095910,M11284
4897,NCT02414529,M11284
8290,NCT00608036,M11284
4858,NCT01457976,M11284
4857,NCT01914185,M11284
6132,NCT01041534,M11284
6791,NCT02205450,M11284
4841,NCT04297228,M11284
8406,NCT04372823,M11284
6838,NCT02224365,M11284
8892,NCT01748994,M11284
6225,NCT00989170,M11284
8311,NCT04097353,M11284
4950,NCT01722474,M11284
7159,NCT03668678,M11284
8558,NCT04401904,M11284
6193,NCT03482336,M11284
4938,NCT01785004,M11284
6872,NCT02679937,M11284
8313,NCT00032760,M11284
4924,NCT03567837,M11284
8002,NCT03010644,M11284
7229,NCT04330326,M11284
5635,NCT00823381,M11284
8038,NCT02407093,M11284
5108,NCT02744846,M11284
8564,NCT02835495,M11284
8827,NCT02853149,M11284
4901,NCT03969264,M11284
6633,NCT01630980,M11284
8849,NCT02043496,M11284
8151,NCT01545934,M11284
5929,NCT00270439,M11284
7969,NCT03341858,M11284
8998,NCT04592601,M11284
7796,NCT03334266,M11284
5300,NCT01724489,M11284
7793,NCT02963922,M11284
7854,NCT03014414,M11284
8632,NCT02088749,M11284
8651,NCT03229057,M11284
7857,NCT02697422,M11284
6581,NCT01684748,M11284
8636,NCT00779363,M11284
8760,NCT01513343,M11284
7784,NCT04072757,M11284
4400,NCT02079831,M11284
8106,NCT00302055,M11284
4486,NCT00788879,M11284
5310,NCT03206164,M11284
7866,NCT03823898,M11284
7791,NCT02058342,M11284
7797,NCT00198822,M11274
7734,NCT02847962,M11274
7565,NCT02246413,M11267
9705,NCT03981978,M11267
3759,NCT03966755,M11267
3362,NCT00459992,M11267
3220,NCT02121132,M11267
6193,NCT03482336,M11267
4938,NCT01785004,M11267
6906,NCT01004094,M11267
1639,NCT00632346,M11267
5882,NCT01513668,M11267
6132,NCT01041534,M11267
4325,NCT00728455,M11267
3364,NCT01864057,M11267
2258,NCT01671397,M11267
9753,NCT03938103,M11267
5247,NCT04421755,M11267
3156,NCT00328744,M11267
6872,NCT02679937,M11267
9582,NCT04072549,M11267
4346,NCT02925156,M11267
5630,NCT01410084,M11267
5234,NCT02697565,M11267
1681,NCT02835235,M11267
7189,NCT04185597,M11267
7190,NCT04166370,M11267
1970,NCT01044108,M11267
9707,NCT03980743,M11267
3217,NCT02148068,M11267
5825,NCT00219817,M11267
4695,NCT03239782,M11267
4857,NCT01914185,M11267
3360,NCT00454948,M11267
1936,NCT02057094,M11267
2410,NCT00267631,M11267
9651,NCT04019197,M11267
1673,NCT01381016,M11267
7361,NCT03962712,M11267
1513,NCT04406441,M11267
1414,NCT01190761,M11267
8632,NCT02088749,M11267
1672,NCT03536676,M11267
9241,NCT04364282,M11267
8873,NCT00759746,M11267
5525,NCT01443728,M11267
8998,NCT04592601,M11267
4687,NCT00746083,M11267
1938,NCT00356707,M11267
7950,NCT00081250,M11267
4678,NCT00364234,M11267
3140,NCT00061165,M11267
7942,NCT00040885,M11267
2496,NCT04521595,M11267
7793,NCT02963922,M11267
1614,NCT04540081,M11267
7159,NCT03668678,M11267
7891,NCT02071563,M11267
9504,NCT04128995,M11267
4858,NCT01457976,M11267
3121,NCT03882957,M11267
4674,NCT03683589,M11267
2372,NCT01855620,M11267
2489,NCT01514279,M11267
5300,NCT01724489,M11267
7210,NCT01873196,M11267
4486,NCT00788879,M11267
2693,NCT00342732,M11267
8270,NCT03170700,M11267
4132,NCT00520143,M11267
4765,NCT02701868,M11267
3493,NCT03231592,M11267
6730,NCT01043718,M11267
58,NCT02987335,M11267
2674,NCT02080429,M11267
7472,NCT03412136,M11267
5444,NCT00473239,M11267
3739,NCT04545320,M11267
8002,NCT03010644,M11267
9525,NCT04113746,M11267
7487,NCT02903602,M11267
2666,NCT00873964,M11267
8760,NCT01513343,M11267
7796,NCT03334266,M11267
1994,NCT00542672,M11267
4116,NCT02236598,M11267
1398,NCT00412087,M11267
1397,NCT00289315,M11267
5824,NCT01387269,M11267
4773,NCT03499509,M11267
7797,NCT00198822,M11267
7905,NCT04034381,M11267
4897,NCT02414529,M11267
4121,NCT01816516,M11267
7420,NCT00201006,M11267
1401,NCT00372606,M11267
4128,NCT03481894,M11267
4892,NCT01625910,M11267
3383,NCT04381481,M11267
2095,NCT01973153,M11267
2440,NCT02289313,M11267
2025,NCT00665665,M11267
1603,NCT02963935,M11267
8932,NCT03951064,M11267
2821,NCT02063451,M11267
7507,NCT04096521,M11267
4924,NCT03567837,M11267
5820,NCT01395914,M11267
3440,NCT00758615,M11267
6463,NCT03630588,M11267
50,NCT03274726,M11267
2375,NCT01652573,M11267
7216,NCT00396500,M11267
7630,NCT03432715,M11267
4863,NCT04095910,M11267
2482,NCT02703909,M11267
7213,NCT01129089,M11267
1531,NCT03261882,M11267
3424,NCT03338257,M11267
5108,NCT02744846,M11267
3395,NCT03643783,M11267
1580,NCT00378131,M11267
7495,NCT03605888,M11267
2804,NCT01048632,M11267
1581,NCT00267358,M11267
1355,NCT00417599,M11267
2803,NCT01570309,M11267
8038,NCT02407093,M11267
2014,NCT04177472,M11267
2404,NCT00675506,M11267
5821,NCT01387282,M11267
8037,NCT02077907,M11267
2475,NCT01871896,M11267
1348,NCT00001723,M11267
3257,NCT03206736,M11267
7911,NCT01072279,M11267
7791,NCT02058342,M11267
8066,NCT02197390,M11267
4995,NCT02186379,M11267
3020,NCT02084836,M11267
1176,NCT02941042,M11267
1770,NCT02568306,M11267
2417,NCT01049048,M11267
3088,NCT03308721,M11267
2882,NCT00375089,M11267
4841,NCT04297228,M11267
4269,NCT03337139,M11267
1780,NCT02958085,M11267
8855,NCT00769951,M11267
3570,NCT00999154,M11267
4271,NCT00680979,M11267
8588,NCT02360644,M11267
2178,NCT01696409,M11267
7706,NCT01746264,M11267
9783,NCT03914573,M11267
9973,NCT03781856,M11267
2787,NCT01415570,M11267
1760,NCT02300844,M11267
5541,NCT01402674,M11267
1184,NCT03467737,M11267
4624,NCT01889225,M11267
8200,NCT00542113,M11267
5955,NCT04255953,M11267
1759,NCT02870231,M11267
1505,NCT01047735,M11267
8079,NCT01167270,M11267
7035,NCT00409786,M11267
3093,NCT01295879,M11267
2792,NCT02956408,M11267
6581,NCT01684748,M11267
2166,NCT00685555,M11267
7034,NCT00867425,M11267
7714,NCT04133766,M11267
8406,NCT04372823,M11267
1495,NCT00881478,M11267
1842,NCT00296088,M11267
2898,NCT01944306,M11267
7969,NCT03341858,M11267
3475,NCT02078934,M11267
5844,NCT00778544,M11267
8714,NCT00072995,M11267
6311,NCT04186533,M11267
8850,NCT01435603,M11267
2310,NCT00976443,M11267
6313,NCT02346994,M11267
8446,NCT04357964,M11267
3071,NCT03982511,M11267
7767,NCT02050165,M11267
2749,NCT03990350,M11267
4306,NCT02881684,M11267
4553,NCT01029483,M11267
9353,NCT04269707,M11267
6637,NCT00254072,M11267
1813,NCT02235961,M11267
9500,NCT04132869,M11267
5546,NCT04492592,M11267
5469,NCT01879033,M11267
7734,NCT02847962,M11267
3485,NCT02880540,M11267
5266,NCT00724438,M11267
8183,NCT00125580,M11267
2883,NCT02817009,M11267
4569,NCT03853304,M11267
7322,NCT01208870,M11267
6315,NCT01541761,M11267
7318,NCT04233944,M11267
4310,NCT00173823,M11267
7751,NCT03529695,M11267
4999,NCT01722032,M11267
1556,NCT00871247,M11267
1744,NCT03015207,M11267
2532,NCT01858051,M11267
8070,NCT03555331,M11267
2796,NCT03028233,M11267
2586,NCT03301753,M11267
8022,NCT02160847,M11267
3109,NCT04371536,M11267
6912,NCT03952949,M11267
3885,NCT03146897,M11267
3887,NCT02957799,M11267
6918,NCT02079116,M11267
6791,NCT02205450,M11267
3022,NCT01168297,M11267
5698,NCT03089684,M11267
4234,NCT03521817,M11267
2351,NCT04116229,M11267
2598,NCT03050840,M11267
8956,NCT03611660,M11267
5255,NCT03856320,M11267
7638,NCT01169428,M11267
5249,NCT00473317,M11267
5417,NCT03431831,M11267
3023,NCT00962806,M11267
2197,NCT01357551,M11267
7073,NCT01096251,M11267
7080,NCT01505764,M11267
2418,NCT02435771,M11267
6913,NCT03248583,M11267
8840,NCT00960765,M11267
1090,NCT00005483,M11267
7090,NCT01679938,M11267
4988,NCT02381340,M11267
1687,NCT01401244,M11267
4400,NCT02079831,M11267
3712,NCT01272232,M11267
1741,NCT03095807,M11267
4076,NCT01295229,M11267
9133,NCT04478708,M11267
2869,NCT03155880,M11267
6758,NCT01385046,M11267
3097,NCT00247377,M11267
7114,NCT02905981,M11267
3098,NCT01475617,M11267
2867,NCT02696148,M11267
9363,NCT04260048,M11267
4375,NCT01244204,M11267
1442,NCT01613001,M11267
3796,NCT01063959,M11267
4971,NCT02694978,M11267
1916,NCT02248688,M11267
6318,NCT00756626,M11267
8339,NCT03574584,M11267
2911,NCT03438227,M11267
6919,NCT02072694,M11267
4844,NCT02811666,M11267
2268,NCT02054624,M11267
4337,NCT02578641,M11188
5244,NCT01156701,M11187
4673,NCT01107379,M11187
9007,NCT04583501,M11187
3045,NCT00799097,M11187
9604,NCT04054687,M11187
7761,NCT02870205,M11187
9910,NCT03822962,M11187
6412,NCT03783702,M11187
2493,NCT02413125,M11187
5099,NCT01454492,M11187
4514,NCT00396162,M11187
3762,NCT03935828,M11187
4333,NCT04375293,M11187
3542,NCT02146781,M11187
4262,NCT04213508,M11187
2168,NCT02930941,M11187
3720,NCT00584051,M11187
3373,NCT03221192,M11187
4197,NCT02720653,M11187
1096,NCT01982474,M11187
6374,NCT02394600,M11187
1801,NCT03979209,M11187
112,NCT00796315,M11187
8836,NCT02325128,M1117
8360,NCT00074802,M1117
8713,NCT04221997,M1117
8430,NCT02808702,M1117
8643,NCT03932032,M1117
5818,NCT01272284,M1112
1412,NCT02280733,M1112
2779,NCT04036344,M1112
3709,NCT00762060,M1112
5703,NCT04241471,M1112
3226,NCT01233050,M1112
7353,NCT03385304,M1112
2412,NCT02277314,M1112
8041,NCT02836990,M1112
6754,NCT03883009,M1112
3431,NCT01938222,M1112
7404,NCT01399099,M1112
3977,NCT02467998,M1112
9629,NCT04038671,M1112
7101,NCT02544061,M1112
2603,NCT02027324,M1112
5288,NCT01836237,M1112
6097,NCT01547325,M1112
3157,NCT02619773,M1112
3160,NCT00746109,M1112
8996,NCT04593693,M1112
143,NCT04072289,M1112
8555,NCT03560232,M1112
3978,NCT02322554,M1112
4184,NCT02004691,M11065
2394,NCT02828111,M11031
5402,NCT01973608,M11031
9853,NCT03865212,M11031
8574,NCT03483441,M11031
2983,NCT03927742,M11031
7639,NCT02910557,M11031
9517,NCT04119024,M11031
8437,NCT00679289,M11031
2909,NCT01004952,M11031
5260,NCT02796352,M11031
8791,NCT03385486,M11031
8658,NCT00948467,M11031
3469,NCT00324155,M11031
3065,NCT03467789,M11031
5911,NCT01773655,M11031
7028,NCT00010309,M11031
6287,NCT01335009,M11031
3852,NCT04588662,M11031
4280,NCT00422448,M11031
3810,NCT00094107,M11031
8619,NCT01703507,M11031
6107,NCT01433302,M11031
5777,NCT00273910,M11031
2953,NCT00074685,M11031
4836,NCT04169867,M11031
9623,NCT04042506,M11031
5033,NCT01573494,M11031
9111,NCT04495257,M11031
3605,NCT02847728,M11031
8246,NCT03028948,M11031
8698,NCT03384836,M11031
47,NCT03199846,M11031
6429,NCT01875653,M11031
9315,NCT04305145,M11031
3054,NCT02068079,M11031
2839,NCT00005781,M11031
5226,NCT01252251,M11031
8303,NCT00026221,M11031
5866,NCT00004025,M11031
9668,NCT04007588,M11031
8450,NCT03677739,M11031
3438,NCT03177941,M11031
8871,NCT01137006,M11031
4788,NCT04334824,M11031
9471,NCT04169321,M11031
5441,NCT02854657,M11031
3254,NCT01826448,M11031
1980,NCT03005639,M11031
8303,NCT00026221,M11029
8574,NCT03483441,M11029
3810,NCT00094107,M11029
1540,NCT00633516,M11029
9623,NCT04042506,M11029
3254,NCT01826448,M11029
4836,NCT04169867,M11029
7028,NCT00010309,M11029
6287,NCT01335009,M11029
3852,NCT04588662,M11029
9111,NCT04495257,M11029
2983,NCT03927742,M11029
1980,NCT03005639,M11029
5866,NCT00004025,M11029
8871,NCT01137006,M11029
9517,NCT04119024,M11029
8698,NCT03384836,M11029
9471,NCT04169321,M11029
6429,NCT01875653,M11029
9668,NCT04007588,M11029
9853,NCT03865212,M11029
6107,NCT01433302,M11029
2839,NCT00005781,M11029
5402,NCT01973608,M11029
5260,NCT02796352,M11029
8246,NCT03028948,M11029
2394,NCT02828111,M11029
5441,NCT02854657,M11029
8619,NCT01703507,M11029
7639,NCT02910557,M11029
5226,NCT01252251,M11029
5777,NCT00273910,M11029
3065,NCT03467789,M11029
47,NCT03199846,M11029
8791,NCT03385486,M11029
5033,NCT01573494,M11029
2953,NCT00074685,M11029
3438,NCT03177941,M11029
9315,NCT04305145,M11029
3469,NCT00324155,M11029
4788,NCT04334824,M11029
8437,NCT00679289,M11029
2909,NCT01004952,M11029
3605,NCT02847728,M11029
8658,NCT00948467,M11029
4280,NCT00422448,M11029
3054,NCT02068079,M11029
5911,NCT01773655,M11029
8450,NCT03677739,M11029
4033,NCT00004342,M11026
79,NCT02766634,M11026
3688,NCT02629289,M11026
8979,NCT04607668,M11026
86,NCT02766647,M11026
7560,NCT00974402,M11020
1016,NCT00978484,M11020
9901,NCT03829566,M10997
1075,NCT00618956,M10994
6166,NCT00541164,M10994
1356,NCT02175316,M10994
4626,NCT03709888,M10994
2871,NCT01378546,M10994
2109,NCT04256265,M10994
5208,NCT03989063,M10994
7109,NCT00349622,M10994
3880,NCT00001479,M10994
2655,NCT02332694,M10994
2929,NCT01127490,M10994
8602,NCT01359319,M10994
4180,NCT03008837,M10994
1294,NCT00220740,M10994
1632,NCT04504019,M10994
5320,NCT00016653,M10994
9656,NCT04017390,M10994
6713,NCT01402817,M10994
3965,NCT03254199,M10994
6178,NCT00308113,M10994
2539,NCT01366027,M10994
9818,NCT03883581,M10994
1189,NCT03532230,M10994
7554,NCT03937856,M10994
2819,NCT03418649,M10994
7505,NCT00337428,M10994
7227,NCT00860951,M10994
6864,NCT01126697,M10994
2478,NCT00135109,M10994
3261,NCT01864460,M10994
9420,NCT04220190,M10994
7499,NCT02548208,M10994
6462,NCT03733626,M10994
9223,NCT04379011,M10994
9288,NCT04322448,M10994
8371,NCT03249103,M10994
1746,NCT01772602,M10994
9038,NCT04560673,M10994
8768,NCT02559869,M10994
3196,NCT03680365,M10994
7172,NCT03433183,M10994
2608,NCT00352651,M10994
3931,NCT00507936,M10994
8428,NCT03613038,M10994
5253,NCT00010504,M10994
8946,NCT01743976,M10994
9554,NCT04090684,M10994
4511,NCT03593330,M10994
6631,NCT02831257,M10994
3454,NCT00137696,M10994
9487,NCT04146051,M10994
2125,NCT03433807,M10994
3285,NCT00375960,M10994
3278,NCT03411863,M10994
5068,NCT01508676,M10994
8383,NCT01081080,M10994
3612,NCT00420719,M10994
103,NCT01235260,M10994
7125,NCT04481048,M10994
6227,NCT04182659,M10994
9641,NCT04026581,M10994
7636,NCT01207687,M10994
5972,NCT03029884,M10994
3779,NCT03445403,M10994
7625,NCT02171312,M10994
8638,NCT00619671,M10994
8491,NCT03778177,M10994
5531,NCT02362425,M10994
7079,NCT00955201,M10994
7076,NCT00635960,M10994
6895,NCT01257581,M10994
7596,NCT01661283,M10994
8514,NCT00030940,M10994
9966,NCT03786055,M10994
6030,NCT03150511,M10994
3882,NCT02820519,M10994
5353,NCT03880812,M10994
7569,NCT04322357,M10994
3481,NCT02341950,M10994
7577,NCT00431847,M10994
2585,NCT04322149,M10994
9930,NCT03810508,M10994
5998,NCT03873610,M10994
3628,NCT00733096,M10994
7647,NCT00785577,M10994
7640,NCT00468832,M10994
4689,NCT02880527,M10994
1946,NCT02836418,M10994
8325,NCT00760474,M10994
7980,NCT00775645,M10994
1940,NCT03596203,M10994
5411,NCT04313049,M10994
2862,NCT04156802,M10994
3934,NCT00609323,M10994
5051,NCT01059240,M10994
3288,NCT02194725,M10994
9601,NCT04055623,M10994
133,NCT01873482,M10994
4748,NCT04108702,M10994
5480,NCT00837148,M10994
2038,NCT03922061,M10994
7359,NCT02008877,M10994
3715,NCT00539175,M10994
8008,NCT03701711,M10994
4537,NCT03890497,M10994
9994,NCT03769116,M10994
2284,NCT03863119,M10994
4794,NCT01557400,M10994
1412,NCT02280733,M10994
9231,NCT04374305,M10994
1146,NCT02592941,M10994
1410,NCT02156336,M10994
6447,NCT01786603,M10994
4027,NCT01890798,M10994
4279,NCT03753373,M10994
2540,NCT00056810,M10994
9440,NCT04204668,M10994
3723,NCT02057705,M10994
6137,NCT00911248,M10994
5857,NCT00133445,M10994
7288,NCT00222690,M10994
8628,NCT00000398,M10994
6531,NCT03965091,M10994
139,NCT01368549,M10994
9611,NCT04049331,M10994
7809,NCT01495923,M10994
1046,NCT02419443,M10994
7949,NCT00489411,M10994
7305,NCT01670825,M10994
6966,NCT01119001,M10994
3819,NCT00725101,M10994
3187,NCT01553318,M10994
1450,NCT01952028,M10994
5328,NCT01038323,M10994
9078,NCT04524273,M10994
7763,NCT04287075,M10994
6787,NCT00932061,M10994
6976,NCT00488969,M10994
9021,NCT04575090,M10994
1107,NCT01260324,M10994
6063,NCT02168114,M10994
6989,NCT00167271,M10994
5785,NCT03634527,M10994
9846,NCT03867539,M10994
6959,NCT01599767,M10994
2738,NCT03338114,M10994
4054,NCT03196375,M10994
1409,NCT00068367,M10994
7111,NCT00336622,M10994
6846,NCT00718393,M10994
5307,NCT04570293,M10994
6153,NCT00716469,M10994
7678,NCT01968590,M10994
4597,NCT03655587,M10994
2212,NCT00466778,M10994
3537,NCT00005766,M10994
2812,NCT03334786,M10994
7940,NCT00058357,M10994
2402,NCT02141178,M10994
8141,NCT04212351,M10994
7242,NCT04561765,M10994
5792,NCT02483650,M10994
7459,NCT00007722,M10994
6458,NCT01098292,M10994
7702,NCT03371225,M10994
3178,NCT04077164,M10994
2082,NCT03844412,M10994
9437,NCT04207437,M10994
3806,NCT00578812,M10994
3529,NCT01588158,M10994
8990,NCT04598035,M10994
5907,NCT01928849,M10994
3081,NCT00269503,M10994
9231,NCT04374305,M10990
6631,NCT02831257,M10990
7290,NCT03079999,M10990
6137,NCT00911248,M10990
7636,NCT01207687,M10990
4195,NCT03604705,M1099
1856,NCT00037219,M1099
6631,NCT02831257,M10989
7636,NCT01207687,M10989
7290,NCT03079999,M10989
9440,NCT04204668,M10989
9231,NCT04374305,M10989
7763,NCT04287075,M10989
6710,NCT01632709,M10989
6736,NCT02205385,M10989
6137,NCT00911248,M10989
6944,NCT03521856,M10987
3459,NCT03161470,M10987
6911,NCT00909857,M10987
5334,NCT03646084,M10987
2164,NCT02066948,M10987
3457,NCT03282669,M10987
9967,NCT03785392,M10987
2294,NCT01431742,M10987
6962,NCT01429077,M10987
1915,NCT01050959,M10987
9908,NCT03823742,M10987
1866,NCT02856802,M10987
2262,NCT01654315,M10987
6586,NCT04576507,M10987
3781,NCT02392078,M10987
8442,NCT01135095,M10987
5398,NCT00814502,M10987
2320,NCT04502290,M10987
9610,NCT04049643,M10987
6535,NCT00337688,M10987
6959,NCT01599767,M10987
6940,NCT01747824,M10987
5543,NCT02789176,M10987
2306,NCT02070029,M10987
5272,NCT02343263,M10987
6498,NCT04604821,M10987
5051,NCT01059240,M10987
8140,NCT03205709,M10987
5394,NCT02086864,M10987
3583,NCT04428112,M10987
3803,NCT03553576,M10987
1873,NCT01591408,M10987
6638,NCT00151359,M10987
2159,NCT01140724,M10987
3588,NCT03860259,M10987
