NCTId,ArmGroupInterventionName
NCT02963987,Other
NCT02963987,Other
NCT03990350,Other
NCT03990350,Other
NCT03990350,Other
NCT03990350,Other
NCT02467933,Other
NCT01822171,Other
NCT03407625,Other
NCT04096937,Other
NCT04096937,Other
NCT02764983,Other
NCT03360422,Other
NCT01951417,Other
NCT03778294,Other
NCT03642769,Other
NCT03642769,Other
NCT03120585,Other
NCT03077126,Other
NCT03304782,Other
NCT03304782,Other
NCT04354454,Other
NCT04354454,Other
NCT02829086,Other
NCT02976389,Other
NCT02976389,Other
NCT02976389,Other
NCT04297761,Other
NCT04564443,Other
NCT03881267,Other
NCT04564443,Other
NCT04517396,Other
NCT01700517,Other
NCT01700517,Other
NCT03990350,Other
NCT03990350,Other
NCT03990350,Other
NCT03990350,Other
NCT02551640,Other
NCT04505410,Other
NCT02829086,Other
NCT03413709,Other
NCT02670850,Other
NCT04173806,Other
NCT03479905,Other
NCT03455127,Other
NCT00813605,Other
NCT00813605,Other
NCT00813605,Other
NCT04526808,Other
NCT02139436,Other
NCT02139436,Other
NCT02139436,Other
NCT01426555,Other
NCT01426555,Other
NCT03397420,Other
NCT03397420,Other
NCT04366284,Other
NCT04366284,Other
NCT02721680,Other
NCT02148445,Other
NCT01177176,Other
NCT03429257,Other
NCT04414904,Other
NCT04352634,Other
NCT04407195,Other
NCT03417752,Other
NCT03417752,Other
NCT03417752,Other
NCT03417752,Other
NCT03407443,Other
NCT04266834,Other
NCT04204018,Other
NCT04266821,Other
NCT04002102,Other
NCT02168114,Other
NCT04000880,Other
NCT03465072,Other
NCT03136029,Other
NCT03136029,Other
NCT02204176,Other
NCT02204176,Other
NCT02204176,Other
NCT02739464,Other
NCT03916796,Other
NCT03442374,Other
NCT03312387,Other
NCT03312387,Other
NCT01096628,Other
NCT03957577,Other
NCT03177941,Other
NCT03177941,Other
NCT04607356,Other
NCT02475850,Other
NCT04263233,Other
NCT03957577,Other
NCT03230305,Other
NCT01574495,Other
NCT01574495,Other
NCT02616198,Other
NCT02616198,Other
NCT02616198,Other
NCT02616198,Other
NCT02616198,Other
NCT02616198,Other
NCT02991664,Other
NCT04540081,Other
NCT01648166,Other
NCT01648166,Other
NCT04562636,Other
NCT04516213,Other
NCT04047147,Other
NCT04047147,Other
NCT01825226,Other
NCT03187080,Other
NCT03187080,Other
NCT02515578,Other
NCT03992274,Other
NCT03231592,Other
NCT02860442,Other
NCT04092777,Other
NCT03786471,Other
NCT02997293,Other
NCT03916796,Other
NCT03806257,Other
NCT04594902,Other
NCT03148652,Other
NCT03148652,Other
NCT00258752,Other
NCT03589703,Other
NCT03841838,Other
NCT01603550,Other
NCT01366924,Other
NCT04073901,Other
NCT04073901,Other
NCT04445116,Other
NCT02698722,Other
NCT02975596,Other
NCT02975596,Other
NCT02268877,Other
NCT01003262,Other
NCT02940717,Other
NCT04023357,Other
NCT01175993,Other
NCT04534621,Other
NCT02185898,Other
NCT02185898,Other
NCT02185898,Other
NCT01396044,Other
NCT02664012,Other
NCT02664012,Other
NCT02664012,Other
NCT04133376,Other
NCT04133376,Other
NCT04133376,Other
NCT04133376,Other
NCT04133376,Other
NCT04133376,Other
NCT03957577,Other
NCT01614353,Other
NCT03266003,Other
NCT03266003,Other
NCT02269514,Other
NCT02323438,Other
NCT02269514,Other
NCT02323438,Other
NCT02269514,Other
NCT04449510,Other
NCT03839745,Other
NCT03839745,Other
NCT03839745,Other
NCT04449510,Other
NCT04449510,Other
NCT03905668,Other
NCT02076308,Other
NCT03282110,Other
NCT04090879,Other
NCT04090879,Other
NCT04090879,Other
NCT04090879,Other
NCT03877003,Other
NCT02531958,Other
NCT02531958,Other
NCT02531958,Other
NCT03877003,Other
NCT04316429,Other
NCT03272074,Other
NCT03272074,Other
NCT02364570,Other
NCT02364570,Other
NCT03577223,Other
NCT04287361,Other
NCT04287361,Other
NCT01532986,Other
NCT04022707,Other
NCT04022707,Other
NCT02879812,Other
NCT02879812,Other
NCT02879812,Other
NCT03322891,Other
NCT03197896,Other
NCT03197896,Other
NCT03913169,Other
NCT03913169,Other
NCT03913169,Other
NCT03913169,Other
NCT04021771,Other
NCT04021771,Other
NCT03799640,Other
NCT03799640,Other
NCT03924674,Other
NCT03924674,Other
NCT03924674,Other
NCT01828983,Other
NCT02109757,Other
NCT03309046,Other
NCT03944746,Other
NCT03944746,Other
NCT02975596,Other
NCT02975596,Other
NCT02975596,Other
NCT04378101,Other
NCT04378101,Other
NCT04378101,Other
NCT04378101,Other
NCT02858778,Other
NCT01864564,Other
NCT02313181,Other
NCT04419948,Other
NCT04419948,Other
NCT02888912,Other
NCT03916809,Other
NCT03916809,Other
NCT03826290,Other
NCT03710109,Other
NCT02789176,Other
NCT01839903,Other
NCT04568395,Other
NCT03993886,Other
NCT03328572,Other
NCT03826303,Other
NCT03826303,Other
NCT03826303,Other
NCT03826303,Other
NCT02417506,Other
NCT04092101,Other
NCT04092387,Other
NCT04092387,Other
NCT04090879,Other
NCT04092101,Other
NCT04090879,Other
NCT03511001,Other
NCT03511001,Other
NCT02340026,Other
NCT03965676,Other
NCT04129567,Other
NCT04129567,Other
NCT02352532,Other
NCT04073212,Other
NCT02352532,Other
NCT02088671,Other
NCT02611648,Other
NCT04572581,Other
NCT02021838,Other
NCT03777020,Other
NCT01322633,Other
NCT01322633,Other
NCT04596904,Other
NCT01118208,Other
NCT01558583,Other
NCT01822171,Other
NCT04110522,Other
NCT04110522,Other
NCT01321944,Other
NCT03097978,Other
NCT03097978,Other
NCT04479514,Other
NCT03453554,Other
NCT03453554,Other
NCT03867539,Other
NCT03867539,Other
NCT01040663,Other
NCT01040663,Other
NCT01040663,Other
NCT03366532,Other
NCT03366532,Other
NCT03366532,Other
NCT01292395,Other
NCT01292395,Other
NCT01292395,Other
NCT00798876,Other
NCT00798876,Other
NCT02781675,Other
NCT02781675,Other
NCT02781675,Other
NCT03916796,Other
NCT02981160,Other
NCT01402973,Other
NCT01402973,Other
NCT04000880,Other
NCT03850600,Other
NCT01699906,Other
NCT02940795,Other
NCT02940795,Other
NCT04186793,Other
NCT03492021,Other
NCT03492021,Other
NCT03814473,Other
NCT01492517,Other
NCT03490045,Other
NCT04197674,Other
NCT04197674,Other
NCT04079582,Other
NCT04079582,Other
NCT01017523,Other
NCT01029288,Other
NCT04277780,Other
NCT04277780,Other
NCT03487692,Other
NCT03487692,Other
NCT04210024,Other
NCT04004325,Other
NCT04004325,Other
NCT01596998,Other
NCT04217902,Other
NCT04217902,Other
NCT03555669,Other
NCT04270474,Other
NCT01369030,Other
NCT04589416,Other
NCT04589416,Other
NCT04589416,Other
NCT01704235,Other
NCT03677674,Other
NCT03248583,Other
NCT03377855,Other
NCT01006824,Other
NCT03643978,Other
NCT04293406,Other
NCT03833375,Other
NCT04437069,Other
NCT04437069,Other
NCT04143113,Other
NCT04211077,Other
NCT04211077,Other
NCT04211077,Other
NCT01599390,Other
NCT02088671,Other
NCT02019732,Other
NCT01290393,Other
NCT01290393,Other
NCT03221192,Other
NCT02080975,Other
NCT04385251,Other
NCT01293604,Other
NCT01293604,Other
NCT01293604,Other
NCT02351544,Other
NCT02351544,Other
NCT02632422,Other
NCT02632422,Other
NCT03433599,Other
NCT03433599,Other
NCT03433599,Other
NCT03833674,Other
NCT04024631,Other
NCT00939380,Other
NCT03771638,Other
NCT03853304,Other
NCT03853304,Other
NCT03853304,Other
NCT03853304,Other
NCT03006276,Other
NCT03009019,Other
NCT02856802,Other
NCT02877732,Other
NCT02877732,Other
NCT03046069,Other
NCT02993458,Other
NCT02993458,Other
NCT03674775,Other
NCT01110005,Other
NCT02228265,Other
NCT01294150,Other
NCT04355143,Other
NCT04355143,Other
NCT01301053,Other
NCT01301053,Other
NCT03205709,Other
NCT01851629,Other
NCT03266471,Other
NCT03637296,Other
NCT01295684,Other
NCT01527617,Other
NCT02049541,Other
NCT02144649,Other
NCT01713972,Other
NCT02144649,Other
NCT01713972,Other
NCT02672735,Other
NCT02847962,Other
NCT02847962,Other
NCT01532986,Other
NCT01532986,Other
NCT01299896,Other
NCT04421755,Other
NCT00643188,Other
NCT01662973,Other
NCT03694028,Other
NCT03439319,Other
NCT02340026,Other
NCT01323114,Other
NCT02878382,Other
NCT04294303,Other
NCT03064932,Other
NCT03064932,Other
NCT03064932,Other
NCT04023604,Other
NCT04023604,Other
NCT03609671,Other
NCT02406599,Other
NCT03649191,Other
NCT04205656,Other
NCT03486405,Other
NCT03867812,Other
NCT04442620,Other
NCT03796286,Other
NCT04173806,Other
NCT00548639,Other
NCT04216030,Other
NCT04034784,Other
NCT03124277,Other
NCT02703506,Other
NCT01213914,Other
NCT02641158,Other
NCT03430310,Other
NCT02830945,Other
NCT02757937,Other
NCT03502096,Other
NCT04185597,Other
NCT04312334,Other
NCT04312334,Other
NCT04166370,Other
NCT03168425,Other
NCT02707042,Other
NCT03502096,Other
NCT04294095,Other
NCT04092114,Other
NCT00970853,Other
NCT01267110,Other
NCT04063670,Other
NCT00761020,Other
NCT04113135,Other
NCT04312334,Other
NCT04312334,Other
NCT03502096,Other
NCT02157597,Other
NCT03616171,Other
NCT03502096,Other
NCT03411057,Other
NCT03736382,Other
NCT03736382,Other
NCT03371186,Other
NCT03882515,Other
NCT03313375,Other
NCT00310726,Other
NCT01886326,Other
NCT01886326,Other
NCT01886326,Other
NCT01886326,Other
NCT01886326,Other
NCT01886326,Other
NCT04173884,Other
NCT04173884,Other
NCT00769262,Other
NCT03982342,Other
NCT04179981,Other
NCT03490045,Other
NCT01130987,Other
NCT03197454,Other
NCT03205709,Other
NCT04149249,Other
NCT04149249,Other
NCT02339493,Other
NCT03979846,Other
NCT03979846,Other
NCT01793194,Other
NCT02188563,Other
NCT04000971,Other
NCT01914185,Other
NCT02698761,Other
NCT01177072,Other
NCT03589703,Other
NCT04271462,Other
NCT02697422,Other
NCT04286243,Other
NCT03786471,Other
NCT04131946,Other
NCT02290938,Other
NCT03584945,Other
NCT02045706,Other
NCT03371186,Other
NCT03197454,Other
NCT04139187,Other
NCT01390233,Other
NCT00379652,Other
NCT01872390,Other
NCT01526239,Other
NCT01856049,Other
NCT03088111,Other
NCT04580667,Other
NCT02940795,Other
NCT02940795,Other
NCT04338334,Other
NCT01177072,Other
NCT03794856,Other
NCT03794856,Other
NCT03823742,Other
NCT03194906,Other
NCT03194906,Other
NCT04262180,Other
NCT04173884,Other
NCT04173884,Other
NCT04491591,Other
NCT03399461,Other
NCT03399461,Other
NCT03399461,Other
NCT04355650,Other
NCT01353352,Other
NCT03074799,Other
NCT03904420,Other
NCT02764983,Other
NCT02765672,Other
NCT02765672,Other
NCT02764983,Other
NCT04286243,Other
NCT04451070,Other
NCT02621658,Other
NCT01981135,Other
NCT01492517,Other
NCT03232086,Other
NCT02206750,Other
NCT03512730,Other
NCT03512730,Other
NCT04171466,Other
NCT04171466,Other
NCT04092387,Other
NCT04092101,Other
NCT04092101,Other
NCT04092101,Other
NCT04092101,Other
NCT04092387,Other
NCT04092387,Other
NCT04092387,Other
NCT00538083,Other
NCT00538083,Other
NCT00538083,Other
NCT00785200,Other
NCT03233594,Other
NCT01096628,Other
NCT01722032,Other
NCT03441503,Other
NCT03840798,Other
NCT01928849,Other
NCT04305613,Other
NCT03849716,Other
NCT03283553,Other
NCT02787759,Other
NCT01994525,Other
NCT01994525,Other
NCT01994525,Other
NCT01994525,Other
NCT01994525,Other
NCT01994525,Other
NCT01994525,Other
NCT02036905,Other
NCT03300297,Other
NCT03300297,Other
NCT02657135,Other
NCT01370954,Other
NCT03328572,Other
NCT04246996,Other
NCT04442867,Other
NCT03399461,Other
NCT03399461,Other
NCT04571502,Other
NCT04571502,Other
NCT01839903,Other
NCT01839903,Other
NCT01440907,Other
NCT03937960,Other
NCT01006824,Other
NCT02752282,Other
NCT03854916,Other
NCT00469079,Other
NCT01304407,Other
NCT02878382,Other
NCT03315442,Other
NCT03315442,Other
NCT02245178,Other
NCT03231592,Other
NCT00932295,Other
NCT01260441,Other
NCT01260441,Other
NCT01252316,Other
NCT01252316,Other
NCT04393155,Other
NCT04379063,Other
NCT03957577,Other
NCT03113786,Other
NCT03113786,Other
NCT01351064,Other
NCT00939380,Other
NCT01038323,Other
NCT03371186,Other
NCT03832283,Other
NCT04144062,Other
NCT04144062,Other
NCT01781949,Other
NCT04419948,Other
NCT04419948,Other
NCT04565860,Other
NCT04565860,Other
NCT04565860,Other
NCT04565860,Other
NCT04306549,Other
NCT04306549,Other
NCT04306549,Other
NCT03654365,Other
NCT03267914,Other
NCT03390335,Other
NCT02754557,Other
NCT02754557,Other
NCT03718104,Other
NCT03718104,Other
NCT02045784,Other
NCT04491591,Other
NCT02823262,Other
NCT03536676,Other
NCT04121858,Other
NCT02787486,Other
NCT02787486,Other
NCT03957577,Other
NCT01034579,Other
NCT01034579,Other
NCT00748111,Other
NCT00748111,Other
NCT03849716,Other
NCT00748111,Other
NCT02352389,Other
NCT00748111,Other
NCT01879033,Other
NCT01879033,Other
NCT03060109,Other
NCT02439736,Other
NCT04528446,Other
NCT02541123,Other
NCT03478553,Other
NCT02541123,Other
NCT02541123,Other
NCT03478553,Other
NCT02541123,Other
NCT02541123,Other
NCT02693327,Other
NCT02814552,Other
NCT02693327,Other
NCT04216732,Other
NCT02476630,Other
NCT04171960,Other
NCT04171960,Other
NCT04171960,Other
NCT00798876,Other
NCT00798876,Other
NCT01413555,Other
NCT02006368,Other
NCT01118208,Other
NCT01293617,Other
NCT02232269,Other
NCT02232269,Other
NCT02818413,Other
NCT03789721,Other
NCT02115724,Other
NCT02693327,Other
NCT02693327,Other
NCT03993886,Other
NCT03771196,Other
NCT02328690,Other
NCT02328690,Other
NCT02779231,Other
NCT04522973,Other
NCT04522973,Other
NCT04522973,Other
NCT04522973,Other
NCT03229356,Other
NCT04086875,Other
NCT04060849,Other
NCT04032106,Other
NCT03979846,Other
NCT03979846,Other
NCT01929564,Other
NCT03411577,Other
NCT01235260,Other
NCT01841983,Other
NCT04262180,Other
NCT04262180,Other
NCT04262180,Other
NCT01007188,Other
NCT02301195,Other
NCT04606966,Other
NCT03371186,Other
NCT02551666,Other
NCT03776201,Other
NCT03776201,Other
NCT01558583,Other
NCT00333203,Other
NCT03229356,Other
NCT01781949,Other
NCT02975596,Other
NCT02975596,Other
NCT02975596,Other
NCT04294004,Other
NCT02263001,Other
NCT02878850,Other
NCT04356274,Other
NCT04473729,Other
NCT04473729,Other
NCT04473729,Other
NCT01258244,Other
NCT04491591,Other
NCT03594734,Other
NCT04121858,Other
NCT04182334,Other
NCT03176004,Other
NCT03176004,Other
NCT04307004,Other
NCT03613714,Other
NCT03206164,Other
NCT03206164,Other
NCT03794856,Other
NCT03794856,Other
NCT03944395,Other
NCT00352391,Other
NCT04459416,Other
NCT04459416,Other
NCT03615950,Other
NCT04474496,Other
NCT01569191,Other
NCT01228344,Other
NCT03266120,Other
NCT02938975,Other
NCT02938975,Other
NCT02139436,Other
NCT01467050,Other
NCT03723928,Other
NCT03723928,Other
NCT02752282,Other
NCT03241732,Other
NCT03598660,Other
NCT03598660,Other
NCT03598660,Other
NCT03678207,Other
NCT00307398,Other
NCT04263233,Other
NCT02371317,Other
NCT02371317,Other
NCT02371317,Other
NCT04307004,Other
NCT01145443,Other
NCT01145443,Other
NCT02602691,Other
NCT03807817,Other
NCT03807817,Other
NCT03224416,Other
NCT03521817,Other
NCT03792698,Other
NCT02610374,Other
NCT02610374,Other
NCT02610374,Other
NCT00769262,Other
NCT03984994,Other
NCT03984994,Other
NCT03313375,Other
NCT03864965,Other
NCT03748420,Other
NCT03250234,Other
NCT03525184,Other
NCT02352116,Other
NCT03881267,Other
NCT04564443,Other
NCT03881267,Other
NCT04564443,Other
NCT03262766,Other
NCT03262766,Other
NCT00366639,Other
NCT04296344,Other
NCT03197675,Other
NCT04346511,Other
NCT03197675,Other
NCT03753373,Other
NCT03859011,Other
NCT03859011,Other
NCT04346511,Other
NCT04459416,Other
NCT02660970,Other
NCT03993886,Other
NCT02268331,Other
NCT03365063,Other
NCT00528814,Other
NCT03407443,Other
NCT03885232,Other
NCT02369614,Other
NCT02369614,Other
NCT01614444,Other
NCT01245673,Other
NCT02910934,Other
NCT02975596,Other
NCT02975596,Other
NCT02975596,Other
NCT04540003,Other
NCT03637972,Other
NCT03637972,Other
NCT03905668,Other
NCT01930084,Other
NCT01930084,Other
NCT02655458,Other
NCT04322162,Other
NCT04322162,Other
NCT04322162,Other
NCT01556945,Other
NCT01556945,Other
NCT01547351,Other
NCT03589703,Other
NCT01728142,Other
NCT01728142,Other
NCT02590198,Other
NCT02590198,Other
NCT03492229,Other
NCT03492229,Other
NCT00223080,Other
NCT00287521,Other
NCT03833674,Other
NCT03935282,Other
NCT04030962,Other
NCT04030962,Other
NCT04581317,Other
NCT04581317,Other
NCT03939507,Other
NCT03803553,Other
NCT03803553,Other
NCT02723617,Other
NCT01428258,Other
NCT01781949,Other
NCT00991978,Other
NCT04024631,Other
NCT02072694,Other
NCT02072694,Other
NCT03005145,Other
NCT02079116,Other
NCT02079116,Other
NCT03409575,Other
NCT03995979,Other
NCT04171960,Other
NCT04508751,Other
NCT04508751,Other
NCT04508751,Other
NCT01007188,Other
NCT00942695,Other
NCT00453362,Other
NCT01300325,Other
NCT02359916,Other
NCT02359916,Other
NCT02359916,Other
NCT02359916,Other
NCT03990350,Other
NCT03990350,Other
NCT03990350,Other
NCT03990350,Other
NCT02873299,Other
NCT00453362,Other
NCT04374201,Other
NCT03005145,Other
NCT04568330,Other
NCT03409575,Other
NCT02873299,Other
NCT01007188,Other
NCT00942695,Other
NCT03126981,Other
NCT04374201,Other
NCT01984983,Other
NCT01984801,Other
NCT01984801,Other
NCT04274959,Other
NCT03853304,Other
NCT03853304,Other
NCT03853304,Other
NCT03853304,Other
NCT03536676,Other
NCT02039375,Other
NCT04027010,Other
NCT00723203,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT02329639,Genetic
NCT02329639,Genetic
NCT00450281,Genetic
NCT00764322,Genetic
NCT00764322,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00723203,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT00450281,Genetic
NCT02964481,Genetic
NCT03276637,Genetic
NCT02964481,Genetic
NCT00422448,Genetic
NCT03984227,Genetic
NCT03984227,Genetic
NCT03598660,Genetic
NCT03598660,Genetic
NCT03598660,Genetic
NCT03090815,Genetic
NCT03090815,Genetic
NCT03090815,Genetic
NCT03769116,Genetic
NCT03769116,Genetic
NCT01894230,Genetic
NCT01894230,Genetic
NCT01742117,Genetic
NCT02240407,Genetic
NCT01742117,Genetic
NCT01742117,Genetic
NCT00587990,Genetic
NCT03769116,Genetic
NCT03769116,Genetic
NCT02568618,Genetic
NCT02568618,Genetic
NCT00927862,Genetic
NCT01954576,Genetic
NCT00927862,Genetic
NCT04348708,Genetic
NCT04348708,Genetic
NCT04348708,Genetic
NCT02255162,Genetic
NCT01982149,Genetic
NCT01982149,Genetic
NCT01982149,Genetic
NCT02000739,Genetic
NCT01894230,Genetic
NCT01894230,Genetic
NCT01884545,Genetic
NCT01884545,Genetic
NCT03718104,Genetic
NCT03718104,Genetic
NCT03718104,Genetic
NCT02191267,Genetic
NCT00979238,Genetic
NCT03406104,Genetic
NCT03293524,Genetic
NCT03293524,Genetic
NCT04212351,Genetic
NCT04212351,Genetic
NCT04212351,Genetic
NCT03964792,Genetic
NCT04530500,Genetic
NCT04530500,Genetic
NCT03774654,Genetic
NCT03774654,Genetic
NCT00173537,Genetic
NCT01352286,Genetic
NCT01310179,Genetic
NCT00110526,Genetic
NCT03804021,Genetic
NCT00869206,Drug
NCT00869206,Drug
NCT00365105,Drug
NCT00321932,Drug
NCT00365105,Drug
NCT01205646,Drug
NCT00458211,Drug
NCT01561937,Drug
NCT02769078,Drug
NCT01480219,Drug
NCT01772290,Drug
NCT01772290,Drug
NCT01772290,Drug
NCT01772290,Drug
NCT00140140,Drug
NCT00140140,Drug
NCT00140140,Drug
NCT02114229,Drug
NCT02114229,Drug
NCT00176462,Drug
NCT00176462,Drug
NCT00102466,Drug
NCT00101712,Drug
NCT00102388,Drug
NCT00260156,Drug
NCT04419389,Drug
NCT04419389,Drug
NCT01826448,Drug
NCT01826448,Drug
NCT01826448,Drug
NCT01826448,Drug
NCT03636477,Drug
NCT04570293,Drug
NCT00694044,Drug
NCT00694044,Drug
NCT00749944,Drug
NCT00694044,Drug
NCT00525837,Drug
NCT00747643,Drug
NCT00872989,Drug
NCT00872989,Drug
NCT00587496,Drug
NCT00587496,Drug
NCT01444612,Drug
NCT02920398,Drug
NCT02920398,Drug
NCT03723395,Drug
NCT03723395,Drug
NCT03723395,Drug
NCT03723395,Drug
NCT03723395,Drug
NCT00465959,Drug
NCT00465959,Drug
NCT00936390,Drug
NCT04392557,Drug
NCT02420041,Drug
NCT02420041,Drug
NCT01484717,Drug
NCT01484717,Drug
NCT00499746,Drug
NCT02684071,Drug
NCT02114229,Drug
NCT01873131,Drug
NCT00929071,Drug
NCT00323635,Drug
NCT00323635,Drug
NCT03723395,Drug
NCT01387178,Drug
NCT01387178,Drug
NCT00510614,Drug
NCT00800267,Drug
NCT00751127,Drug
NCT01864057,Drug
NCT00124579,Drug
NCT00040937,Drug
NCT02734238,Drug
NCT00433173,Drug
NCT00433173,Drug
NCT02832778,Drug
NCT02832778,Drug
NCT02832778,Drug
NCT02832778,Drug
NCT00396032,Drug
NCT00395876,Drug
NCT00396318,Drug
NCT00395876,Drug
NCT00079456,Drug
NCT00245453,Drug
NCT00351767,Drug
NCT00351767,Drug
NCT00351767,Drug
NCT01511432,Drug
NCT01511432,Drug
NCT01511432,Drug
NCT01511432,Drug
NCT01511432,Drug
NCT01511432,Drug
NCT01511432,Drug
NCT01511432,Drug
NCT00764322,Drug
NCT00053898,Drug
NCT00764322,Drug
NCT01257581,Drug
NCT01257581,Drug
NCT01290601,Drug
NCT00121186,Drug
NCT04283539,Drug
NCT04477083,Drug
NCT01019798,Drug
NCT00463060,Drug
NCT00491738,Drug
NCT00491738,Drug
NCT00751179,Drug
